old_file,abstract
1801_07190_arXiv_submit_20180326.tex,"\abstract{ The low-temperature-differential (LTD) Stirling heat engine technology constitutes one of the important sustainable energy technologies. The basic question of how the rotational motion of the LTD Stirling heat engine is maintained or lost based on the temperature difference is thus a practically and physically important problem that needs to be clearly understood. Here, we approach this problem by proposing and investigating a minimal nonlinear dynamic model of an LTD kinematic Stirling heat engine. Our model is described as a driven nonlinear pendulum where the motive force is the temperature difference. The rotational state and the stationary state of the engine are described as a stable limit cycle and a stable fixed point of the dynamical equations, respectively. These two states coexist under a sufficient temperature difference, whereas the stable limit cycle does not exist under a temperature difference that is too small. Using a nonlinear bifurcation analysis, we show that the disappearance of the stable limit cycle occurs via a homoclinic bifurcation, with the temperature difference being the bifurcation parameter.}"
1801_02320_main.tex," Wave dark matter ( $\psi$ DM), which satisfies the Schr \""odinger-Poisson equation, has recently attracted substantial attention as a possible dark matter candidate. Numerical simulations have in the past provided a powerful tool to explore this new territory of possibility. Despite their successes to reveal several key features of $\psi$ DM, further progress in simulations is limited, in that cosmological simulations so far can only address formation of halos below $11 M_\odot$ and substantially more massive halos have become computationally very challenging to obtain. For this reason, the present work adopts a different approach in assessing massive halos by constructing wave-halo solutions directly from the wave distribution function. This approach bears certain similarity with the analytical construction of particle-halo (cold dark matter model). Instead of many collisionless particles, one deals with one single wave that has many non-interacting eigenstates. The key ingredient in the wave-halo construction is the distribution function of the wave power, and we use several halos produced by structure formation simulations as templates to determine the wave distribution function. Among different models, we find the fermionic King model presents the best fits and we use it for our wave-halo construction. We have devised an iteration method for constructing the nonlinear halo, and demonstrate its stability by three-dimensional simulations. A Milky-Way-sized halo has also been constructed, and the inner halo is found flatter than the NFW profile. These wave-halos have small-scale interferences both in space and time producing time-dependent granules. While the spatial scale of granules varies little, the correlation time is found to increase with radius by one order of magnitude across the halo. % % \item[Usage] %Secondary publications and information retrieval purposes. % \item[PACS numbers] %May be entered using the \verb+ #1 + command. % \item[Structure] %You may use the description environment to structure your abstract; %use the optional argument of the \verb+ \item+ command to give the category of each item. % "
1801_09497_circ-pol-PLE.tex, % insert abstract here
1801_06446_ms.tex," The Leading Arm (LA) of the Magellanic Stream is a vast debris field of \hi \ clouds connecting the Milky Way and the Magellanic Clouds. It represents an example of active gas accretion onto the Galaxy. Previously only one chemical abundance measurement had been made in the LA. %(S/H)=35$\pm$ 7 \% solar reported toward the AGN NGC \,3783. Here we present chemical abundance measurements using  Hubble Space Telescope /Cosmic Origins Spectrograph %( HST /COS) and Green Bank Telescope spectra of four AGN sightlines passing through the LA and three nearby sightlines %passing through \hi \ high-velocity clouds (HVCs) that may trace outer fragments of the LA. %* We find low oxygen abundances, ranging from 4.0$^{+2.0}_{-2.0}$ \% solar to %* 12.6$^{+6.0}_{-4.1}$ \% solar, in the confirmed LA directions, with the lowest values found in the region known as LA III, farthest from the LMC. These abundances are substantially lower than the single previous measurement, S/H=35$\pm$ 7 \%{\bf Published tidal models indicate %this origin occurred $\approx$1.5--2.5\,Gyr ago during a close encounter %between the LMC and SMC.} solar (Lu et al. 1998), but are in agreement with those reported in the SMC filament of the trailing Stream, supporting a common origin in the SMC (not the LMC) for the majority of the LA and trailing Stream. This provides important constraints for models of the formation of the Magellanic System. %The abundances are too low for a LMC origin. %* % %We find no evidence for an LMC filament in the LA, as a counterpart %to the LMC filament in the Stream. % Is this too speculative? Detract from main focus on abundances %Our data also the spatial extent of the LA: Finally, two of the three nearby sightlines show high-velocity clouds with \hi \ columns, kinematics, and oxygen abundances consistent with LA membership. This suggests that the LA is larger than traditionally thought, extending at least 20 \degr \ further to the Galactic northwest. %covering $\approx60\degr\!\times\!80\degr$ . %but it's not rectangular... "
1801_06767_isom_emb_of_negative_k_V1.tex," We prove the existence of $C^{1,1}$ isometric immersions of several classes of metrics on surfaces $(\M,g)$ into the three-dimensional Euclidean space $\R^3$ , where the metrics $g$ have strictly negative curvature. These include the standard hyperbolic plane, generalised helicoid-type metrics and generalised Enneper metrics. Our proof is based on the method of compensated compactness and invariant regions in hyperbolic conservation laws, together with several observations on the geometric quantities (Gauss curvature, metric components etc.) of negatively curved surfaces.  "
1801_04738.tex," For a finite dimensional algebra $\Lambda$ and a non-negative integer $n$ , we characterize when the set $\tilt_n\Lambda$ of additive equivalence classes of tilting modules with projective dimension at most $n$ has a minimal (or equivalently, minimum) element. This generalize results of Happel-Unger. Moreover, for an $n$ -Gorenstein algebra $\Lambda$ with $n\geq 1$ , we construct a minimal element in $n\Lambda$ . As a result, we give equivalent conditions for a $k$ -Gorenstein algebra to be Iwanaga-Gorenstein. Moreover, for an $1$ -Gorenstein algebra $\Lambda$ and its factor algebra $\Gamma=\Lambda/(e)$ , we show that there is a bijection between $\tilt_1\Lambda$ and the set $\sttilt\Gamma$ of isomorphism classes of basic support $\tau$ -tilting $\Gamma$ -modules, where $e$ is an idempotent such that $e\Lambda $ is the additive generator of projective-injective $\Lambda$ -modules. "
1801_00618_ISSPD.tex," Bipedal robots are a prime example of systems which exhibit highly nonlinear dynamics, underactuation, and undergo complex dissipative impacts. % highly dissipative impacts. % % Robust controllers are needed for systems as complex as bipedal robots that exhibit highly nonlinear dynamics, underactuations and also undergo highly dissipative impacts. % This paper discusses methods used to overcome a wide variety of uncertainties, with the end result being stable bipedal walking. % a type of controllers, termed the input to state stabilizing (ISSing) controllers, that ensure robustness of these bipedal walking robots to a wide variety of uncertainties. % % We will establish that PD control laws render a robotic system ISS. This result is extended to bipedal robots by using the hybrid invariance conditions and the stability of the zero dynamics. This control implementation overcomes a wide variety of uncertainties except for one: phase based uncertainty. % % It will be shown that phase to state stabilizing controllers when coupled with PD control laws yields stable and robust walking in the humanoid robot DURUS. % A set of parameterized desired trajectories are obtained through a partial hybrid zero dynamics (PHZD) based reconstruction process. % % These desired trajectories are parameterized by a function of time from 0 to 1 resulting in one step in the robot. Repetition of this step culminates into a hybrid periodic orbit. % A set of parameterized output functions are obtained through a partial hybrid zero dynamics (PHZD) % based reconstruction process. Through the use of a linear feedback control law, these time parameterized % trajectories are then tracked in each of the joints on the robot, % resulting in walking. % % By using a linear feedback control law, these time parameterized trajectories are then tracked in each of the joints of the robot, resulting in walking. % The principal contribution of this paper is to establish sufficiency conditions for yielding input to state stable (ISS) hybrid periodic orbits, i.e., stable walking gaits under model-based and phase-based uncertainties. In particular, it will be shown formally that exponential input to state stabilization (e-ISS) of the continuous dynamics, and hybrid invariance conditions are enough to realize stable walking in the $23$ -DOF bipedal robot DURUS. % The principal contribution of this paper is to show that linear feedback laws and time based parameterization yield input to state stable (ISS) hybrid periodic orbits, i.e., stable walking gaits. % Mathematical formulations that follow will indeed show that the walking thus obtained is input to state stable. % % Formal results are shown (but not limited to) for PD control laws that render the continuous dynamics exponential input to state stable (e-ISS). % Linear feedback laws and time based parameterization is used input to state stabilize (ISS) hybrid periodic orbits This main result will be supported through successful and sustained walking of the bipedal robot DURUS in a laboratory environment. % This paper analyzes the input to state stability properties of controllers which stabilize hybrid periodic orbits. % Systems that are input to state stable tend to be robust to modeling and sensing uncertainties.  %Specifically, we will select a class of controllers called rapidly exponentially stabilizing control Lyapunov functions that stabilize bipedal robotic walking; typically modeled as hybrid periodic orbits. %We will show with simulation results that there exists controllers that input to state stabilizes the given stable periodic orbit; called the input to state stabilizing control Lyapunov functions.  % Given the existence of a control Lyapunov function, this paper shows that it is possible to obtain an input to state stable variant of this control Lyapunov function for affine hybrid systems; specifically bipedal walking robots. This control Lyapunov function can then be utilized to realize robust behaviors in bipedal robotic walking.  "
1801_06541_abstract.tex," 	 Software messaging frameworks help avoid errors and reduce engineering efforts in building distributed systems by (1) providing an interface definition language (IDL) to specify precisely the structure of the message (i.e., the message {\em schema} ), and (2) automatically generating the serialization and deserialization functions that transform user data structures into binary data for sending across the network and vice versa. Similarly, a hardware-accelerated system, which consists of host software and multiple FPGAs, could also benefit from a messaging framework to handle messages both between software and FPGA and also between different FPGAs. The key challenge for a hardware messaging framework is that it must be able to support large messages with complex schema while meeting critical constraints such as clock frequency, area, and throughput.  In this paper, we present HGum, a messaging framework for hardware accelerators that meets all the above requirements. HGum is able to generate high-performance and low-cost hardware logic by employing a novel design that algorithmically parses the message schema to perform serialization and deserialization. Our evaluation of HGum shows that it not only significantly reduces engineering efforts but also generates hardware with comparable quality to manual implementation. "
1801_06119_LaliotisRetardation_4v.tex," Spectroscopy is a unique experimental tool for measuring the fundamental Casimir-Polder interaction between excited state atoms, or other polarisable quantum objects, and a macroscopic surface. Spectroscopic measurements probe atoms at nanometric distances away from the surface where QED retardation is usually negligeable and the atom-surface interaction is proportional to the inverse cube of the separation distance, otherwise known as the van der Waals regime. Here we focus on selective reflection, one of the main spectroscopic probes of Casimir-Polder interactions. We calculate for the first time selective reflection spectra using the full, distance dependent, Casimir-Polder energy shift and linewidth. We demonstrate that retardation can have significant effects, in particular for experiments with low lying energy states. We also show that the effective probing depth of selective reflection spectroscopy depends on the transition linewidth. Our analysis allows us to calculate selective reflection spectra with composite surfaces, such as metasurfaces, dielectric stacks, or even bi-dimensional materials.      "
1801_08690_charge_reco_paper.tex,"\abstract{ Large-area PhotoMultiplier Tubes () allow to efficiently instrument Liquid Scintillator (LS) neutrino detectors, where large target masses are pivotal to compensate for neutrinos' extremely elusive nature. Depending on the detector light yield, several scintillation photons stemming from the same neutrino interaction are likely to hit a single in a few tens/hundreds of nanoseconds, resulting in several photoelectrons (s) to pile-up at the anode. In such scenario, the signal generated by each is entangled to the others, and an accurate charge reconstruction becomes challenging. This manuscript describes an experimental method able to address the charge reconstruction in the case of large pile-up, providing an unbiased charge estimator at the permille level up to 15 detected s. The method is based on a signal filtering technique (Wiener filter) which suppresses the noise due to both and readout electronics, and on a Fourier-based deconvolution able to minimize the influence of signal distortions ---such as an overshoot. The analysis of simulated waveforms shows that the slope of a linear regression modeling the relation between reconstructed and true charge values  improves from $0.769 \pm 0.001$ (without deconvolution) to $0.989 \pm 0.001$ (with deconvolution), where unitary slope implies perfect reconstruction. A C++ implementation of the charge reconstruction algorithm is available online at~website. }"
1801_02341_Pebbleisolation.tex,"The growth of a planetary core by pebble accretion stops at the so-called pebble isolation mass, when the core generates a pressure bump that traps drifting pebbles outside its orbit. The value of the pebble isolation mass is crucial in determining the final planet mass. If the isolation mass is very low, gas accretion is protracted and the planet remains at a few Earth masses with a mainly solid composition. For higher values of the pebble isolation mass, the planet might be able to accrete gas from the protoplanetary disc and grow into a gas giant. Previous works have determined a scaling of the pebble isolation mass with cube of the disc aspect ratio. Here, we expand on previous measurements and explore the dependency of the pebble isolation mass on all relevant parameters of the protoplanetary disc. We use 3D hydrodynamical simulations to measure the pebble isolation mass and derive a simple scaling law that captures the dependence on the local disc structure and the turbulent viscosity parameter $\alpha$. We find that small pebbles, coupled to the gas, with Stokes number $\tau_{\rm f<0.005$ can drift through the partial gap at pebble isolation mass. However, as the planetary mass increases, particles must be decreasingly smaller to penetrate the pressure bump. Turbulent diffusion of particles, however, can lead to an increase of the pebble isolation mass by a factor of two, depending on the strength of the background viscosity and on the pebble size. We finally explore the implications of the new scaling law of the pebble isolation mass on the formation of planetary systems by numerically integrating the growth and migration pathways of planets in evolving protoplanetary discs. Compared to models neglecting the dependence of the pebble isolation mass on the $\alpha$-viscosity, our models including this effect result in higher core masses for giant planets. These higher core masses are more similar to the core masses of the giant planets in the solar system. }"
1801_06636_AMP_on_CD_180119_ARXIV.tex," In this paper we study a new metric for comparing Betti numbers functions in bidimensional persistent homology, based on coherent matchings, i.e. families of matchings that vary in a continuous way. We prove some new results about this metric, including its stability. In particular, we show that the computation of this distance is strongly related to suitable filtering functions associated with lines of slope $1$ , so underlining the key role of these lines in the study of bidimensional persistence. In order to prove these results, we introduce and study the concepts of extended Pareto grid for a normal filtering function as well as of transport of a matching. As a by-product, we obtain a theoretical framework for managing the phenomenon of monodromy in 2D persistent homology. "
1801_00458_CuCrO11Dec.tex," The magnetic phase diagram of CuCrO $_2$ was studied with a novel method of simultaneous Cu NMR and electric polarization techniques with the primary goal of demonstrating that regardless of cooling history of the sample the magnetic phase with specific helmet-shaped NMR spectra associated with interplanar disorder possesses electric polarization. Our result unequivocally confirms the assumption of Sakhratov et al.  [Phys. Rev. B {94}, 094410 (2016)] that the high-field low-temperature phase is in fact a 3D-polar phase characterised by a 3D magnetic order with tensor order parameter. In comparison with the results obtained in pulsed fields, a modified phase diagram is introduced defining the upper boundary of the first-order transition from the 3D-spiral to the 3D-polar phase. "
1801_10434_egpaper_final.tex,"  In multi-view human body capture systems, the recovered 3D geometry or even the acquired imagery data can be heavily corrupted due to occlusions, noise, limited field-of-view, etc. Direct estimation of 3D pose, body shape or motion on these low-quality data has been traditionally challenging.In this paper, we present a graph-based non-rigid shape registration framework that can simultaneously recover 3D human body geometry and estimate pose/motion at high fidelity.Our approach first generates a global full-body template by registering all poses in the acquired motion sequence.We then construct a deformable graph by utilizing the rigid components in the global template.We directly warp the global template graph back to each motion frame in order to fill in missing geometry. Specifically,we combine local rigidity and temporal coherence constraints to maintain geometry and motion consistencies.Comprehensive experiments on various scenes show that our method is accurate and robust even in the presence of drastic motions. "
1801_02240.tex, \noindent A governing equation is derived for determining a) the class of deformed shapes and corresponding reference director distributions of a stress-free nematic glass membrane that has a prescribed spontaneous stretch field and b) the class of reference configurations and corresponding director distributions on it resulting in a stress-free given deformed shape of a nematic glass sheet with a prescribed spontaneous stretch field. The proposed solution rests on an understanding of how the Lagrangian dyad of a deformation of a membrane maps into the Eulerian dyad in three dimensional ambient space.
1801_03240_kirill01.tex," Localized electromagnetic modes and negligible Ohmic losses dictate the growing interest in subwavelength all-dielectric nanoparticles. Although an exhaustive volume of study dealt with interaction of all-dielectric nanostructures with free-space electromagnetic fields, their performance as integrated photonics elements remains untackled.	 We present an experimental study of optical coupling between a resonant subwavelength silicon nanodisk and a non-resonant silicon waveguide, as probed by third harmonic generation microscopy. By placing the nanodisks at different distances from the waveguide, we observe third harmonic intensity modulation by a factor of up to 4.5. %indicating strong modifications in the local field of the nanodisks by the waveguide. This modulation is assigned to changes in the local field enhancement within the nanodisks caused by their coupling to the waveguides and subsequent modulation of their magnetic-type resonances. Interestingly, although the waveguide presents an additional loss channel for the nanodisk, we observe an increase in the local field strength within the nanodisk, as verified by rigorous full-wave simulations. This work makes a step toward integration of all-dielectric nanoparticles on photonic chips.  	%The numerical simulations was carried out and it helps us to connect this THG signal changing with spectral shift of the resonance of the system. "
1801_07958.tex," An interesting proposal has recently been made to extend massive gravity models beyond dRGT by a disformal transformation of the metric. In this Letter we want to note that it can be viewed as a mimetic extension of dRGT gravity which enormously simplifies the Hamiltonian analysis. In particular, pure gravity sector is equivalent to the usual dRGT gravity coupled to a constrained scalar field. And we also give some comments about possible matter couplings. "
1801_02859_MF_Poisson.tex,"\abstract{The matched filter (MF) is widely used to detect signals hidden within the noise. If the noise is Gaussian, its performances are well-known and describable in an elegant analytical form. The treatment of non-Gaussian noises is often cumbersome as in most of the cases there is no analytical framework. This is true also for Poisson noise which, especially in the low-number count regime, presents the additional difficulty to be discrete. For this reason, in the past methods based on heuristic or semi-heuristic arguments have been proposed. Recently, an analytical form of the MF has been obtained but in the proposed implementation the computation of the probability of false detection or false alarm ($\PFA$) is based on numerical simulations. This is an inefficient and time consuming approach. Here, we present an effective method to compute the $\PFA$ based on the saddlepoint approximation which is fast, able to provide excellent results and easy to implement. Theoretical arguments are provided as well the results of some numerical experiments. }"
1801_10492_deep-predictive-models-preprint-v1.tex," Automatic music generation is a compelling task where much recent progress has been made with deep learning models. In this paper, we ask how these models can be integrated into interactive music systems; how can they encourage or enhance the music making of human users? Musical performance requires prediction to operate instruments, and perform in groups. We argue that predictive models could help interactive systems to understand their temporal context, and ensemble behaviour. Deep learning can allow data-driven models with a long memory of past states. We advocate for predictive musical interaction, where a predictive model is embedded in a musical interface, assisting users by predicting unknown states of musical processes. We propose a framework for incorporating such predictive models into the sensing, processing, and result architecture that is often used in musical interface design. We show that our framework accommodates deep generative models, as well as models for predicting gestural states, or other high-level musical information. We motivate the framework with two examples from our recent work, as well as systems from the literature, and suggest musical use-cases where prediction is a necessary component. "
1801_08140_sfsuppression.tex," Gas-rich minor mergers contribute significantly to the gas reservoir of early-type galaxies (ETGs) at low redshift, yet the star formation efficiency (SFE; the star formation rate divided by the molecular gas mass) appears to be strongly suppressed following some of these events, in contrast to the more well-known merger-driven starbursts. We present observations with the Atacama Large Millimeter/submillimeter Array (ALMA) of six ETGs, which have each recently undergone a gas-rich minor merger, as evidenced by their disturbed stellar morphologies. These galaxies were selected because they exhibit extremely low SFEs. We use the resolving power of ALMA to study the morphology and kinematics of the molecular gas. The majority of our galaxies exhibit spatial and kinematical irregularities, such as detached gas clouds, warps, and other asymmetries. These asymmetries support the interpretation that the suppression of the SFE is caused by dynamical effects stabilizing the gas against gravitational collapse. Through kinematic modelling we derive high velocity dispersions and Toomre $Q$ stability parameters for the gas, but caution that such measurements in edge-on galaxies suffer from degeneracies. We estimate merger ages to be about 100~Myr based on the observed disturbances in the gas distribution. Furthermore, we determine that these galaxies lie, on average, two orders of magnitude below the Kennicutt-Schmidt relation for star-forming galaxies as well as below the relation for relaxed ETGs. We discuss potential dynamical processes responsible for this strong suppression of star formation surface density at fixed molecular gas surface density.  "
1801_01613_sect1.tex," %The performance of wireless multicast is bottlenecked by the user with the worst channel condition. Hence, a fundamental challenge in wireless multicast has been how to simultaneously achieve high-throughput and low-delay for reliably serving a large number of users. In this paper, we propose a multicast coding scheme called Multi-Channel Moving Window Codes (MC-MWC), which can simultaneously realize the following three benefits: (i) High throughput : We show that in the many-user many-channel asymptotic regime, to achieve a non-vanishing throughput, the multi-channel resources required by MC-MWC achieves an algorithm independent lower bound in an order sense. On the other hand, the multi-channel resource required by a conventional scheme based on optimal static channel allocation and capacity-achieving codes is shown to be doubly-exponentially larger than that required by MC-MWC. (ii) Low delay : Using large deviations theory, we show that the delay of MC-MWC decreases linearly as the number of channels grows, while the delay reduction of conventional schemes is bounded by a constant factor. (iii) Constant feedback overhead : The feedback overhead of MC-MWC is a constant that is independent of both the number of receivers in each session and the number of sessions in the network. Trace-driven simulation and numerical results are provided to demonstrate these benefits.  %A major challenge of wireless multicast is to be able to simultaneously achieve high throughput and low delay for a large number of users. In this paper, we consider a multi-channel, multi-session wireless multicast network and investigate how much throughput and delay gains we can harness from exploiting the multi-channel resources. We propose and analyze a scheme called Multi-Channel Moving Window Codes (MC-MWC). First, we show that in the many-user many-channel asymptotic regime, to achieve any non-vanishing throughput, the multi-channel resources required by MC-MWC achieves an algorithm independent lower bound in an order sense. Hence, MC-MWC achieves order-optimal throughput in the many-user many-channel asymptotic regime. On the other hand, the multi-channel resource required by a conventional scheme based on the optimal static channel allocation and capacity-achieving codes is shown to be doubly-exponentially larger than that required by MC-MWC. Second, using large deviations theory, we show that the delay of MC-MWC decreases linearly as the number of channels grows, while the delay reduction of conventional schemes is no more than a finite constant. Third, the feedback overhead of MC-MWC is a constant that is independent of both the number of receivers in each session and the number of sessions in the network. %Finally, our trace-driven simulation and numerical results validate the analytical results and show that the implementation complexity of MC-MWC is affordable in practice. A fundamental challenge in wireless multicast has been how to simultaneously achieve high-throughput and low-delay for reliably serving a large number of users. In this paper, we show how to harness substantial throughput and delay gains by exploiting multi-channel resources. We develop a new scheme called Multi-Channel Moving Window Codes (MC-MWC) for multi-channel multi-session wireless multicast. The salient features of MC-MWC are three-fold. (i) High throughput: we show that MC-MWC achieves order-optimal throughput in the many-user many-channel asymptotic regime. Moreover, the number of channels required by a conventional channel-allocation based scheme is shown to be doubly-exponentially larger than that required by MC-MWC. (ii) Low delay: using large deviations theory, we show that the delay of MC-MWC decreases linearly with the number of channels, while the delay reduction of conventional schemes is no more than a finite constant. (iii) Low feedback overhead: the feedback overhead of MC-MWC is a constant that is independent of both the number of receivers in each session and the number of sessions in the network. Finally, our trace-driven simulation and numerical results validate the analytical results and show that the implementation complexity of MC-MWC is low. "
1801_00235_sample-sigconf.tex," Crossfire attack is a recently proposed threat designed to disconnect whole geographical areas, such as cities or states, from the Internet. Orchestrated in multiple phases, the attack uses a massively distributed botnet to generate low-rate benign traffic aiming to congest selected network links, so-called target links. The adoption of benign traffic, while simultaneously targeting multiple network links, makes the detection of the Crossfire attack a serious challenge. In this paper, we propose a framework for early detection of Crossfire attack, i.e., detection in the warm-up period of the attack. We propose to monitor traffic at the potential decoy servers and discuss the advantages comparing with other monitoring approaches. Since the low-rate attack traffic is very difficult to distinguish from the background traffic, we investigate several deep learning methods to mine the spatiotemporal features for attack detection.   % In this paper we simulated the crossfire attack and investigated the effectiveness of % different Machine Learning approaches % to detect the attack during its warm-up period (i.e., the time period before the actual attack % takes place) so that preventive measures can be taken before the actual attack. % Since the occurrence of an attack is rare, % we have set the instances of abnormal behaviour in our simulation to be low (i.e., 6 \%). %The problem of detecting a Crossfire attack can be modeled as an unsupervised anomaly detection problem or a supervised time-series classification problem.  We investigate Autoencoder, Convolutional Neural Network (CNN) and Long Short-Term Memory (LSTM) Network to detect the Crossfire attack during its warm-up period. We report encouraging experiment results. % and show that they achieve significantly better performance in terms of F1 score than %the state-of-the-art anomaly detection method, namely the Isolation Forest. "
1801_03014.tex," We consider a Neumann problem for strictly convex variational functionals of linear growth. We establish the existence of minimisers among $1,1$ -functions provided that the domain under consideration is simply connected. Hence, in this situation, the relaxation of the functional to the space of functions of bounded variation, which has better compactness properties, is not necessary. Similar $1,1$ -regularity results for the corresponding Dirichlet problem are only known under rather restrictive convexity assumptions limiting its non-uniformity up to the borderline case of the minimal surface functional, whereas for the Neumann problem no such quantified version of strong convexity is required. "
1801_01118_paper.tex,"   Temporal inhomogeneities in event sequences of natural and social phenomena have been characterized in terms of interevent times and correlations between interevent times. The inhomogeneities of interevent times have been extensively studied, while the correlations between interevent times, often called correlated bursts, are largely unexplored. For measuring the correlated bursts, two relevant approaches were suggested, i.e., memory coefficient and burst size distribution. Empirical analyses have revealed that the larger memory coefficient tends to be associated with the heavier tail of burst size distribution. In particular, empirical findings in human activities appear inconsistent, such that the memory coefficient is close to $0$ , while burst size distributions follow a power law. In order to comprehend these observations, we derive the analytical form of the memory coefficient as a function of parameters describing interevent time and burst size distributions. Our analytical result can explain the general tendency of the larger memory coefficient being associated with the heavier tail of burst size distribution. We also find that the apparently inconsistent observations in human activities are compatible with each other, indicating that the memory coefficient has limits to measure the correlated bursts. "
1801_05978_PRA_vectorbeams.tex," We report experiments on propagation of scalar and vector optical beams through random phase screens mimicking turbulence and show that the intensity profile of the beam containing a C-point polarization singularity shows maximally robust behavior. This observation is explained in terms of the polarization and orbital angular momentum (OAM) diversity in the beam. The $l = 0$ and $l = 1$ OAM states whose vector combination leads to the C-point singularity are seen to produce complementary speckle intensity patterns with significant negative correlation on propagation through a random phase screen. This unique property of C-point singularity makes it superior to other inhomogeneous polarization states as demonstrated in our experiments. The results provide an important generic guideline for designing beams that can maintain optimally robust beam intensity profile on passing through random phase fluctuations and are expected to have a number of applications.  {\bf Keywords} : Polarization singularities, orbital angular momentum (OAM) states of light, propagation through turbulence, singular optics  "
1801_01708_nbf_arxiv.tex," We introduce negative binomial matrix factorization~(NBMF), a matrix factorization technique specially designed for analyzing over-dispersed count data. It can be viewed as an extension of Poisson matrix factorization (PF) perturbed by a multiplicative term which models exposure. This term brings a degree of freedom for controlling the dispersion, making NBMF more robust to outliers. We show that NBMF allows to skip traditional pre-processing stages, such as binarization, which lead to loss of information. Two estimation approaches are presented: maximum likelihood and variational Bayes inference. We test our model with a recommendation task and show its ability to predict user tastes with better precision than PF. "
1801_05671_2018_Nguyen_HRI_physical_hri_controller.tex,"  % With robots leaving factories and entering less controlled domains, possibly sharing the space with humans, safety is paramount and multimodal awareness of the body surface and the surrounding environment is fundamental. Taking inspiration from peripersonal space representations in humans, we present a framework on a humanoid robot that dynamically maintains such a protective safety zone, composed of the following main components: (i) a human 2D keypoints estimation pipeline employing a deep learning based algorithm, extended here into 3D using disparity; (ii) a distributed peripersonal space representation around the robot's body parts; (iii) a reaching controller that incorporates all obstacles entering the robot's safety zone on the fly into the task. Pilot experiments demonstrate that an effective safety margin between the robot's and the human's body parts is kept. The proposed solution is flexible and versatile since the safety zone around individual robot and human body parts can be selectively modulated---here we demonstrate stronger avoidance of the human head compared to rest of the body. Our system works in real time and is self-contained, with no external sensory equipment and use of onboard cameras only. "
1801_09808_paper.tex," Linear approximations to the decision boundary of a complex model have become one of the most popular tools for interpreting predictions. In this paper, we study such linear explanations produced either post-hoc by a few recent methods or generated along with predictions with contextual explanation networks (CENs). We focus on two questions: (i) whether linear explanations are always consistent or can be misleading, and (ii) when integrated into the prediction process, whether and how explanations affect performance of the model. Our analysis sheds more light on certain properties of explanations produced by different methods and suggests that learning models that explain and predict jointly is often advantageous. "
1801_03999_CompleteManuscriptFile_v3.tex,"  Substantial effort has been devoted in determining the ideal proxy for quantifying the morphology of the hot intracluster medium in clusters of galaxies. These proxies, based on X-ray emission, typically require expensive, high-quality X-ray observations making them difficult to apply to large surveys of groups and clusters. Here, we compare optical relaxation proxies with X-ray asymmetries and centroid shifts for a sample of SDSS clusters with high-quality, archival X-ray data from Chandra and XMM-Newton . The three optical relaxation measures considered are: the shape of the member-galaxy projected velocity distribution -- measured by the Anderson-Darling (AD) statistic, the stellar mass gap between the most-massive and second-most-massive cluster galaxy, and the offset between the most-massive galaxy (MMG) position and the luminosity-weighted cluster centre. The AD statistic and stellar mass gap correlate significantly with X-ray relaxation proxies, with the AD statistic being the stronger correlator. Conversely, we find no evidence for a correlation between X-ray asymmetry or centroid shift and the MMG offset. High-mass clusters ( $M_halo > 10^{14.5}\Msun$ ) in this sample have X-ray asymmetries, centroid shifts, and Anderson-Darling statistics which are systematically larger than for low-mass systems. Finally, considering the dichotomy of Gaussian and non-Gaussian clusters (measured by the AD test), we show that the probability of being a non-Gaussian cluster correlates significantly with X-ray asymmetry but only shows a marginal correlation with centroid shift. These results confirm the shape of the radial velocity distribution as a useful proxy for cluster relaxation, which can then be applied to large redshift surveys lacking extensive X-ray coverage. "
1801_01586_AutoencoderReview.tex," Many of the existing machine learning algorithms, both supervised and unsupervised, depend on the quality of the input characteristics to generate a good model. The amount of these variables is also important, since performance tends to decline as the input dimensionality increases, hence the interest in using feature fusion techniques, able to produce feature sets that are more compact and higher level. A plethora of procedures to fuse original variables for producing new ones has been developed in the past decades. The most basic ones use linear combinations of the original variables, such as PCA ( Principal Component Analysis ) and LDA ( Linear Discriminant Analysis ), while others find manifold embeddings of lower dimensionality based on non-linear combinations, such as Isomap or LLE ( Linear Locally Embedding ) techniques.  More recently, autoencoders (AEs) have emerged as an alternative to manifold learning for conducting nonlinear feature fusion. Dozens of AE models have been proposed lately, each with its own specific traits. Although many of them can be used to generate reduced feature sets through the fusion of the original ones, there also AEs designed with other applications in mind. The goal of this paper is to provide the reader with a broad view of what an AE is, how they are used for feature fusion, a taxonomy gathering a broad range of models, and how they relate to other classical techniques. In addition, a set of didactic guidelines on how to choose the proper AE for a given task is supplied, together with a discussion of the software tools available. Finally, two case studies illustrate the usage of AEs with datasets of handwritten digits and breast cancer. "
