old_file,abstract
1801_04298_cstruct_v1.tex," The objective of this work is to investigate the fundamental challenges encountered in modelling and simulation of turbulent flows driven by spatially-developing coherent structures. Scale-Resolving Simulations (SRS's) of practical interest are expressly intended for efficiently computing such flows by resolving only the most important features of the coherent structures and modelling the remainder as stochastic field. With reference to a typical Large-Eddy Simulation (LES), practical SRS methods seek to resolve a considerably narrower range of scales (physical resolution) to achieve an adequate degree of accuracy at reasonable computational effort. The success of SRS methods depends upon three important factors: $i)$ ability to identify key flow mechanisms responsible for the generation of coherent structures; $ii)$ determine the {optimum range of resolution} required to adequately capture key elements of coherent structures; and $iii)$ ensure that the modelled part is comprised nearly exclusively of fully-developed stochastic turbulence. This study considers the canonical case of the flow around a circular cylinder to address the aforementioned three key issues. It is first demonstrated using experimental evidence that the vortex-shedding instability and flow-structure development involves four important stages. The inherent limitations of the Reynolds-Averaged Navier-Stokes (RANS) approach in addressing the flow physics in these four stages of development are explained. A series of SRS computations of progressively increasing resolution (decreasing cut-off length) are performed. An {\em a priori} basis for locating the origin of the coherent structures development is proposed and examined. The criterion is based on the fact that the coherent structures are generated by the Kelvin-Helmholtz (KH) instability. The most important finding is that the key aspects of coherent structures can be resolved only if the effective computational Reynolds number (based on total viscosity) exceeds the critical value of the KH instability in laminar flows. Finally, a quantitative criterion assessing the nature of the unresolved field based on the strain-rate ratio of mean and unresolved fields is examined. Based on the findings, quantitative guidelines for determining the optimal degree of physical resolution in flows of practical interest are proposed. "
1801_03273_Ti2MnAl.tex," % Weyl semimetals (WSMs) are a new topological state in % condensed matter physics exhibited by systems with broken inversion or % time reversal symmetry. Weyl points in the latter situation can generate % strong anomalous Hall effect (AHE). A special case in time reversal symmetry % breaking system is the compensated magnets, where the net magnetic moment % is zero. Hence, WSM with compensated magnetic structure offers an ideal candidate % to obtain strong AHE without net magnetic moment. We predict a magnetic Weyl semimetal in the inverse Heusler Ti $_2$ MnAl, a compensated ferrimagnet with a vanishing net magnetic moment and a Curie temperature of over 650 K. Despite the vanishing net magnetic moment, we calculate a large intrinsic anomalous Hall effect (AHE) of about 300 S/cm. It derives from the Berry curvature distribution of the Weyl points, which are only 14 meV away from the Fermi level and isolated from trivial bands. Different from antiferromagnets Mn $_3X$ ( $X$ = Ge, Sn, Ga, Ir, Rh, and Pt), where the AHE originates from the non-collinear magnetic structure, the AHE in Ti $_2$ MnAl stems directly from the Weyl points and is topologically  protected. The large anomalous Hall conductivity (AHC) together with a low charge carrier concentration should give rise to a large anomalous Hall angle. In contrast to the Co-based ferromagnetic  Heusler compounds, the Weyl nodes in Ti $_2$ MnAl do not derive from nodal lines due to the lack of mirror symmetries in the inverse Heusler structure. Since the magnetic structure breaks spin-rotation symmetry, the Weyl nodes are stable without SOC. Moreover, because of the large separation between Weyl points of opposite topological charge, the Fermi arcs extent up to $75\%$ of the reciprocal lattice vectors in length. This makes Ti $_2$ MnAl an excellent candidate for the comprehensive study of magnetic Weyl semimetals. It is the first example of a material with Weyl points, large anomalous Hall effect and angle despite a vanishing net magnetic moment. "
1801_01365_springer_chapter_protein_patterns.tex," Protein pattern formation is essential for the spatial organization of many intracellular processes like cell division, flagellum positioning, and chemotaxis. A prominent example of intracellular patterns are the oscillatory pole-to-pole oscillations of Min proteins in E. coli whose biological function is to ensure precise cell division. Cell polarization, a prerequisite for processes such as stem cell differentiation and cell polarity in yeast, is also mediated by a diffusion-reaction process. More generally, these functional modules of cells serve as model systems for self-organization, one of the core principles of life. Under which conditions spatio-temporal patterns emerge, and how these patterns are regulated by biochemical and geometrical factors are major aspects of current research. Here we review recent theoretical and experimental advances in the field of intracellular pattern formation, focusing on general design principles and fundamental physical mechanisms.	 "
1801_02302_00_uavgame.tex," To be successful in multi-player drone racing, a player must not only follow the race track in an optimal way, but also compete with other drones through strategic blocking, faking, and opportunistic passing while avoiding collisions. Since unveiling one's own strategy to the adversaries is not desirable, this requires each player to independently predict the other players' future actions. Nash equilibria are a powerful tool to model this and similar multi-agent coordination problems in which the absence of communication impedes full coordination between the agents. In this paper, we propose a novel receding horizon planning algorithm that, exploiting sensitivity analysis within an iterated best response computational scheme, can approximate Nash equilibria in real time. We also describe a vision-based pipeline that allows each player to estimate its opponent's relative position. We demonstrate that our solution effectively competes against alternative strategies in a large number of drone racing simulations. Hardware experiments with onboard vision sensing prove the practicality of our strategy. "
1801_07478_quatMult-source.tex," Over the last decades quaternions have become a crucial and very successful tool for attitude representation in robotics and aerospace. However, there is a major problem that is continuously causing trouble in practice when it comes to exchanging formulas or implementations: there are two quaternion multiplications in common use, Hamilton's multiplication and its flipped version, which is often associated with NASA's Jet Propulsion Laboratory. We believe that this particular issue is completely avoidable and only exists today due to a lack of understanding. This paper explains the underlying problem for the popular passive world to body usage of rotation quaternions, and derives an alternative solution compatible with Hamilton's multiplication. Furthermore, it argues for entirely discontinuing the flipped multiplication. Additionally, it provides recipes for efficiently detecting relevant conventions and migrating formulas or algorithms between them. "
1801_06538_abstract.tex,"abstract Infrared dark clouds (IRDCs) are thought to be potential hosts of the elusive early phases of high-mass star formation. Here we conduct an in-depth kinematic analysis of one such IRDC, G034.43+00.24 (Cloud F), using high sensitivity and high spectral resolution IRAM-30m \ntwohoz \ and \ceooz \ observations. To disentangle the complex velocity structure within this cloud we use Gaussian decomposition and hierarchical clustering algorithms. We find that four distinct coherent velocity components are present within Cloud F. The properties of these components are compared to those found in a similar IRDC, G035.39-00.33 (Cloud H). We find that the components in both clouds have: high densities (inferred by their identification in \ntwoh), trans-to-supersonic non-thermal velocity dispersions with Mach numbers of $\sim$ \, $1.5-4$ , a separation in velocity of $\sim$ \,3 \kms, and a mean red-shift of $\sim$ \,0.3 \, \kms \ between the \ntwoh \ (dense gas) and \ceo \ emission (envelope gas). The latter of these could suggest that these clouds share a common formation scenario. We investigate the kinematics of the larger-scale Cloud F structures, using lower-density-tracing \tcooz \ observations. A good correspondence is found between the components identified in the IRAM-30m observations and the most prominent component in the \tco \ data. We find that the IRDC Cloud F is only a small part of a much larger structure, which appears to be an inter-arm filament of the Milky Way. "
1801_09513_sept_geant4_paper.tex," The Solar Electron and Proton Telescope (SEPT) aboard the Solar Terrestrial Relations Observatory (STEREO) is designed to provide the three-dimensional distribution of energetic electrons and protons with good energy and time resolution. Each SEPT instrument consists of two double-ended magnet/foil particle telescopes which cleanly separate and measure electrons in the energy range from 30~keV to 400~keV and protons from 60~keV to 7000~keV. Anisotropy information on a non spinning spacecraft is provided by two separate but identical instruments: SEPT-E aligned along the Parker spiral magnetic field in the ecliptic plane along looking both towards and away from the Sun, and SEPT-NS aligned vertical to the ecliptic plane looking towards North and South. The dual set-up refers to two adjacent sensor apertures for each of the four viewing directions SUN, ANTISUN, NORTH, and SOUTH: one for protons, one for electrons. In this contribution a simulation of SEPT utilizing the GEANT4 toolkit has been set up with an extended instrument model in order to calculate improved response functions of the four different telescopes. This will help to understand and correct instrumental effects in the measurements. "
1801_07695_journal_v4.tex," Building on recent development by Padakandla and Pradhan, and by Lim, Feng, Pastore, Nazer, and Gastpar, this paper studies the potential of structured nested coset coding as a complete replacement for random coding in network information theory. The roles of two techniques used in nested coset coding to generate nonuniform codewords, namely, shaping and channel transformation, are clarified and illustrated via the simple example of the two-sender multiple access channel. While individually deficient, the optimal combination of shaping and channel transformation is shown to achieve the same performance as traditional random codes for the general two-sender multiple access channel. The achievability proof of the capacity region is extended to the multiple access channels with more than two senders, and with one or more receivers. A quantization argument consistent with the construction of nested coset codes is presented to prove achievability for their Gaussian counterparts. These results open up new possibilities of utilizing nested coset codes with the same generator matrix for a broader class of applications. "
1801_10124.tex," \noindent I give a simple construction of certain Coulomb branches  $3,4(G;E)$ of gauge theory in $3$ and $4$ dimensions defined by Nakajima et al.  n, bfn for a compact Lie group $G$ and a polarisable quaternionic representation $E$ . The manifolds $0)$  are abelian group schemes (over the bases of regular adjoint $G_\bC$ -orbits, respectively conjugacy classes), and $\cC(G;E)$ is glued together from two copies of $0)$ shifted by a rational Lagrangian section $\vep_V$ , the Euler class of the index bundle of a polarisation $V$ of $E$ . Extending the interpretation of $0)$ as ``classifying space'' for topological $2$ D gauge theories, I characterise functions on $\cC_3(G;E)$ as operators on the equivariant quantum cohomologies of $M\times V$ , for all compact symplectic $G$ -manifolds $M$ . The non-commutative version has a similar description in terms of the $\Gamma$ -function of $V$ , appearing to play the role of Fourier transformed $J$ -function of the gauged linear Sigma-model $V/G$ . "
1801_03148_manuscript.tex," Within the framework of the extended Nambu -- Jona-Lasinio model, we calculate the matrix element of the $- \tau$ decay, obtain the invariant mass distribution of the $f_1\pi$ -system and estimate the branching ratio Br $(-\tau)=4.0-4$ . The two types of contributions are considered: the contact interaction, and the axial-vector $I^G(J^{PC})=1^-(1^{++})$ resonance exchange. The latter includes the ground $a_1(1260)$ state, and its first radially excited state, $a_1(1640)$ . The corrections caused by the $\pi a_1$ transitions are taken into account. Our estimate is in a good agreement with the latest empirical result Br $(- \tau)=(3.9-4$ . The distribution function obtained for the decay $- \tau$ shows a clear signal of $a_1(1640)$ resonance which should be compared with future experimental data. "
1801_03908.tex," A pseudo-length function defined on an arbitrary group $G = (G,\cdot,e, (-1)$ is a map $\normsymb: G \to [0,+\infty)$ obeying $e=0$ , the symmetry property $x^{-1} = x$ , and the triangle inequality $xy x + y$ for all $x,y \in G$ . We consider pseudo-length functions which saturate the triangle inequality whenever $x=y$ , or equivalently those that are homogeneous in the sense that $x^n = nx$ for all $n\in\N$ . We show that this implies that $[x,y]=0$ for all $x,y \in G$ . This leads to a classification of such pseudo-length functions as pullbacks from embeddings into a Banach space. We also obtain a quantitative version of our main result which allows for defects in the triangle inequality or the homogeneity property. "
1801_04124_plszfup.tex,"  We report on the search for optical counterparts of {\planck}  Sunyaev-Zel'dovich (SZ) cluster candidates using a $0.6\,\meter$  non-professional telescope. Among the observed sources, an  unconfirmed candidate, {\aapeVa} , is found to be associated with a  region of more than $100$ galaxies within a $3$ arcminutes  radius around the Sunyaev-Zel'dovich maximum signal  coordinates. From $14$ hours of cumulated exposure over the Sloan  colour filters $g'$ , $r'$ , $i'$ , $z'$ , we estimate the photometric  redshift of these galaxies at $\zphot=0.29 \pm 0.08$ . Combined with  the {\planck} SZ proxy mass function, this would favour a cluster of  $4.4 14$ solar masses. This result suggests that   a dedicated pool of observatories equipped with such   instruments could collectively contribute to optical follow-up   programs of massive cluster candidates at moderate redshifts. "
1801_03582_manuscript_02.tex," Recently,  Belle Collaboration has  reported the measurement  of the spin-flipping  transition $\Upsilon(4S) \to h_b(1P)\eta$ with an unexpectedly large branching ratio:  $B(-3$ . Such a large branching fraction contradicts with the anticipated  suppression for the spin flip. In this work, we examine the effects induced by intermediate bottomed meson loops and point out that these effects are significantly important. Using the effective Lagrangian approach (ELA), we find the experimental data on $\Upsilon(4S) \to h_b(1P)\eta$ can be accommodated with the reasonable inputs. We then explore the decays $\Upsilon(5S,6S)\to h_b(1P)\eta$  and find that these two channels also have sizable branching fractions. We also calculate these these processes in the framework of nonrelativistic effective field theory (NREFT). For the decays $\Upsilon(4S) \to h_b(1P) \eta$ , the NREFT results are at the same order of magnitude but smaller than the ELA results by a factor of $2$ to $5$ . For the decays $\Upsilon(5S, 6S) \to h_b(1P) \eta$  the NREFT results are smaller than the ELA results by approximately one order of magnitude. We suggest future experiment Belle-II to search for the $\Upsilon(5S, 6S)\to h_b(1P) \eta$ decays which will be helpful to understand  the transition mechanism. "
1801_01465_QImg.tex," Processing of digital images is continuously gaining in volume and relevance, with concomitant demands on data storage, transmission and processing power. Encoding the image information in quantum-mechanical systems instead of classical ones and replacing classical with quantum information processing may alleviate some of these challenges. By encoding and processing the image information in quantum-mechanical systems, we here demonstrate the framework of quantum image processing, where a pure quantum state encodes the image information: we encode the pixel values in the probability amplitudes and the pixel positions in the computational basis states. Our quantum image representation reduces the required number of qubits compared to existing implementations, and we present image processing algorithms that provide exponential speed-up over their classical counterparts. For the commonly used task of detecting the edge of an image, we propose and implement a quantum algorithm that completes the task with only one single-qubit operation, independent of the size of the image. This demonstrates the potential of quantum image processing for highly efficient image and video processing in the big data era. "
1801_01766.tex," In this paper, we give two new coding algorithms by means of right circulant matrices with elements generalized Fibonacci and Lucas polynomials. For this purpose, we study basic properties of right circulant matrices using generalized Fibonacci polynomials $F_{p,q,n}\left( x\right) $ , generalized Lucas polynomials $L_{p,q,n}\left( x\right) $ and geometric sequences. "
1801_01315_pixel_link.tex," 		Most state-of-the-art scene text detection algorithms are deep learning based methods that depend on bounding box regression and perform at least two kinds of predictions: text/non-text classification and location regression. Regression plays a key role in the acquisition of bounding boxes in these methods, but it is not indispensable because text/non-text prediction can also be considered as a kind of semantic segmentation that contains full location information in itself. However, text instances in scene images often lie very close to each other, making them very difficult to separate via semantic segmentation. Therefore, instance segmentation is needed to address this problem. In this paper, PixelLink, aƒ novel scene text detection algorithm based on instance segmentation, is proposed. Text instances are first segmented out by linking pixels within the same instance together. Text bounding boxes are then extracted directly from the segmentation result without location regression. Experiments show that, compared with regression-based methods, PixelLink can achieve better or comparable performance on several benchmarks, while requiring many fewer training iterations and less training data. 	"
1801_02704_mpm8.tex,"  Models of hadronization of hard jets in QCD are often presented in  terms of Feynman-graph structures that can be thought of as  effective field theory approximations to dynamical non-perturbative  physics in QCD. Such models can be formulated as a kind of  multiperipheral model. We obtain general constraints on such models  in order for them to be self-consistent, and we relate the  constraints to the space-time structure of hadronization. We show  that appropriate models can be considered as implementing  string-like hadronization. When the models are put in a  multiperipheral form, the effective vertices and/or lines must be  momentum non-conserving: they take 4-momentum from the external  string-like field. "
1801_02628_CDTC_main.tex," % The spontaneous breaking of time-translation symmetry in periodically driven quantum systems leads to a new phase of matter: discrete time crystals (DTC). This phase exhibits collective subharmonic oscillations that depend upon an interplay of non-equilibrium driving, many-body interactions, and the breakdown of ergodicity. % However, subharmonic responses van1927frequency are also a well-known feature of classical dynamical systems ranging from predator-prey models may1976simple to Faraday waves CrossHohenberg and AC-driven charge density waves Brown1984 . This raises the question of whether these classical phenomena display the same rigidity characteristic of a quantum DTC. In this work, we explore this question in the context of periodically driven Hamiltonian dynamics coupled to a finite-temperature bath, which provides both friction and, crucially, noise. Focusing on one-dimensional chains, where in equilibrium any transition would be forbidden at finite temperature, we provide evidence that the combination of noise and interactions drives a sharp, first-order dynamical phase transition between a discrete time-translation invariant phase and an activated classical discrete time crystal (CDTC) in which time-translation symmetry is broken out to exponentially-long time scales. Power-law correlations are present along a first-order line which terminates at a critical point. We analyze the transition by mapping it to the locked-to-sliding transition of a DC-driven charge density wave. Our work points to a classical limit for quantum time crystals, and raises several intriguing questions concerning the non-equilibrium universality class of the CDTC critical point. "
1801_01615_tbc_cvpr.tex," We present a unified deformation model for the markerless capture of multiple scales of human movement, including facial expressions, body motion, and hand gestures. An initial model is generated by locally stitching together models of the individual parts of the human body, which we refer to as the ``Frankenstein'' model. This model enables the full expression of part movements, including face and hands by a single seamless model. Using a large-scale capture of people wearing everyday clothes, we optimize the Frankenstein model to create ``Adam"". Adam is a calibrated model that shares the same skeleton hierarchy as the initial model but can express hair and clothing geometry, making it directly usable for fitting people as they normally appear in everyday life. Finally, we demonstrate the use of these models for total motion tracking, simultaneously capturing the large-scale body movements and the subtle face and hand motion of a social group of people. %  We present a method to capture the ``total body motion'' of multiple people, including their 3D body motion, facial expression, and hand gestures. Our method has three main contributions: 1) we present a method to build a novel human body template model, named ``Frankenstein'', by leveraging existing part models. This approach enables the full expression of multi-scale part movements, including face and hands as a unified, seamless model; 2) We produce a new PCA-based blendshape model for total motion capture, named ``Adam"". The model shares the same skeleton hierarchy as the Frankenstein model, but is simpler to use and better models hair and clothing geometry; and 3) We present a total motion tracking method based on these models, and demonstrate unprecedented markerless motion tracking results with subtle details on a variety of challenging sequences. "
abstract.tex," Neural programming involves training neural networks to learn programs from data. Previous works have failed to achieve good generalization performance, especially on programs with high complexity or on large domains. This is because they mostly rely either on black-box function evaluations that do not capture the structure of the program, or on detailed execution traces that are expensive to obtain, and hence the training data has poor coverage of the domain under consideration. We present a novel framework that utilizes black-box function evaluations, in conjunction with symbolic expressions that integrate relationships between the given functions. We employ tree LSTMs to incorporate the structure of the symbolic expression trees.  %as well as numeric expression trees for function evaluation data but doesn't numeric expression tree be identical to the corresponding symbolic expression tree for a given equation? no need to explicitly mention it  We use tree encoding for numbers present in function evaluation data, based on their decimal representation. We present an evaluation benchmark for this task to demonstrate our proposed model combines symbolic reasoning and function evaluation in a fruitful manner, obtaining high accuracies in our experiments. %We show state of art performance on the application of mathematical equation modeling. Our framework generalizes significantly better to expressions of higher depth and is able to fill partial equations with valid completions. %The state-of-the-art methods for neural symbolic reasoning either rely solely on input-output data or rely entirely on symbolic representation of expressions for training. We propose, for the first time, combining input-output or numeric data with symbolic expressions for neural symbolic reasoning. Input-output data enables function evaluation, however, it is not scalable and it results in models that lack generalization ability. Symbolic representations provide a compact representation of the problem and are therefore, more scalable and result in more generalizable models. However, they are not capable of function evaluation. Our combinatorial approach takes advantage of the benefits of both strategies, resulting in generalizable and scalable models capable of function evaluation. We apply our proposed method to the problem of modeling mathematical equations. We change the state-of-the-art formulation of this problem to broaden its applicability from equation simplification to equation completion. We also propose a symbolic and numeric dataset generation strategy that results in a balanced dataset with a good coverage of the mathematical domain under study. Our experiments show that training Tree LSTM's on a combination of numeric and symbolic data results in models capable of more complex reasoning with less data. % %Our dataset generation is applicable to any domain in mathematics by providing to it as input, the main axioms of the desired domain. %; it provides scalability and generalizability while enabling function evaluation %a recent domain in neural symbolic reasoning, which is % Input-output data methods are in general not scalable and lack generalizability. Therefore, we should use symbolic representations efficiently to learn generalizable models. However, Approaching the problem in a completely symbolic manner, does not allow function evaluation. Therefore, in order to enable function evaluation while achieving generalizability and efficiency, we  % Input-output data enables function evaluation, however, it is not scalable and lacks generalizability. Symbolic representations provide a compact representation of the problem and therefore, result in more generalizable models. and enable approaching problems in a completely symbolic manner. But from a training perspective, these symbolic representations are too compact . Moreover, we cannot perform function evaluation. We propose combining symbolic expressions with input-output data or function evaluation that leverages the benefits of both strategies. We show that combining input-output data and symbolic representations results in more generalizable models that achieve superior performance compared to either method. This results in symbolic models that are capable of function evaluation. We apply our proposed method to a recent domain in neural symbolic reasoning, which is modeling mathematical equations. We change the state-of-the-art formulation of the problem to broaden their applicability from equation simplification to identity completion. We also propose a dataset generation strategy that results in a balanced dataset with a good coverage of the mathematical domain under study. Our dataset generation is applicable to any domain in mathematics by providing to it as input, the main axioms of the desired domain. %In this paper, we propose combining symbolic axioms and theorems with input-output data for neural symbolic reasoning. We introduce a novel framework for symbolic reasoning over mathematical identities that is applicable to tasks such as predicting the correctness of mathematical equations and equation completion. We show that combining input-output data with symbolic equations is crucial to the generalization performance of the model. This model can be used for novel tasks of predicting the correctness of identities as well as identity completion. Each mathematical function is assigned a neural network cell that is responsible for memorizing its properties. The neural network cell is shared among all occurrences of the function in various identities. Embedded vectors at the output of each cell are propagated along the tree structure given by the mathematical identity to the root of the tree were correctness of the identity is predicted. We deploy this framework on identities in trigonometry and elementary algebra as a case study. We establish that the combination of input-output data as well as the structure of the neural network gives the best performance on various tasks such as prediction of equation correctness and identity completion. %In this paper, we model mathematical identities from symbolic axioms and theorems. We propose a neural trigonometer that uses recursive Long Short-Term Memory (LSTM) to learn the properties of the underlying functions in mathematics. The neural trigonometer consists of a recursive LSTM network that mirrors the compositional tree structure of the input equation. Instead of using input-output data to the neural trigonometer, we feed in the relevant mathematical axioms and identities. Each mathematical function is assigned an LSTM cell that is responsible for memorizing its properties. This information is propagated along the tree structure given by the mathematical identity. The LSTM cell is shared among all occurrences of the function in various identities. We deploy this framework on identities in trigonometry and elementary algebra as a case study. We establish that the combination of the memory of an LSTM cell and the structure of the recursive network gives the best performance on the equation completion task.  % We aim at learning the properties of the underlying functions in trigonometry and elementary algebra by feeding correct and incorrect symbolic expression to our model.  % The neural network consists of a recursive Long Short-Term Memory (LSTM) network whose structure is indicated by the structure of the input equation. We use a large number of correct and incorrect algebraic and trigonometric equations to learn the properties of trigonometric and elementary algebraic functions such as the commutative/associative/distributive properties of addition or the properties of the sine function. Therefore, we are leveraging the basic algebraic and trigonometric axioms as well as the structure of equations to learn trigonometry and elementary algebra. The main novelty of this work is that none of the state-of-the-art neural programmers have aimed at learning the properties of all trigonometric and elementary functions from symbolic equations and they have rather focused on learning about single or a limited number of mathematical functions. For example, researchers have aimed at learning addition by using numeric input-output data which ignores the main properties of the addition function. "
paper_current_material.tex," We consider the problem of envy-free cake cutting, which is the distribution of a continuous heterogeneous resource among self interested players such that nobody prefers what somebody else receives to what they get. Existing work has focused on two distinct classes of solutions to this problem - allocations which give each player a continuous piece of cake and allocations which give each player arbitrarily many disjoint pieces of cake. Our aim is to investigate allocations between these two extremes by parameterizing the maximum number of disjoint pieces each player may receive. We characterize the Price of Indivisibility (POI) as the gain achieved in social welfare (utilitarian and egalitarian), by moving from allocations which give each player a continuous piece of cake to allocations that may give each player up to $k$ disjoint pieces of cake. Our results contain bounds for the Price of Indivisibility for utilitarian as well as egalitarian social welfare, and for envy-free cake cutting as well as cake cutting without any fairness constraints. "
defending_CSRF_0123.tex," Many millions of users routinely use their Google, Facebook and Microsoft accounts to log in to websites supporting OAuth 2.0 and/or OpenID Connect-based single sign on. The security of OAuth 2.0 and OpenID Connect is therefore of critical importance, and it has been widely examined both in theory and in practice. Unfortunately, as these studies have shown, real-world implementations of both schemes are often vulnerable to attack, and in particular to cross-site request forgery (CSRF) attacks. In this paper we propose a new technique which can be used to mitigate CSRF attacks against both OAuth 2.0 and OpenID Connect. %RURIM attacks are related to the IdP mix-up attacks of Fett et al.  %We reported our findings to the affected 23 identity providers and helped them fix the problem. "
sigproc-sp.tex," This paper provides a sample of a \LaTeX \ document which conforms to the formatting guidelines for ACM SIG Proceedings. It complements the document \textit{Author's Guide to Preparing ACM SIG Proceedings Using \LaTeX $2_\epsilon$\ and Bib\TeX} . This source file has been written with the intention of being compiled under \LaTeX $2_\epsilon$ \ and BibTeX. The developers have tried to include every imaginable sort of ``bells and whistles"", such as a subtitle, footnotes on title, subtitle and authors, as well as in the text, and every optional component (e.g. Acknowledgments, Additional Authors, Appendices), not to mention examples of equations, theorems, tables and figures. To make best use of this sample document, run it through \LaTeX \ and BibTeX, and compare this source code with the printed output produced by the dvi file. "
