old_file,abstract
1801_05276_oybmno3-fearx.tex," In the orthorhombic manganites o-RMnO $_3$ , where R is a heavy rare earth (R = Gd-Yb), the Mn $^{3+}$ sublattice is known to undergo two magnetic transitions. The low temperature phase has an antiferromagnetic structure (collinear or elliptical), which has been well characterized by neutron diffraction in most of these compounds. The intermediate phase, occurring in a narrow temperature range (a few K), is documented for R = Gd-Ho as a collinear modulated structure, incommensurate with the lattice spacings. We report here on a $^{57}$ Fe M \""ossbauer study of 2 57$ Fe doped o-YbMnO $_3$ , where the spin only Fe $^{3+}$ ion plays the role of a magnetic probe. From the analysis of the shape of the magnetic hyperfine M \""ossbauer spectra, we show that the magnetic structure of the intermediate phase in o-YbMnO$_3$ (38.0 \,K $<$ T $<$ 41.5 \,K) is also modulated and incommensurate. "
1801_07160_Jannelli_FADR.tex, The present paper deals with the numerical solution of time-fractional advection-diffusion equations involving the Caputo derivative with source term by means of an unconditionally stable implicit finite difference method on quasi-uniform grids. We use a special quasi-uniform mesh in order to improve the numerical accuracy of the classical discrete fractional formula for the Caputo derivative. The stability and the convergence of the method are discussed. The error estimates established for a quasi-uniform grid and a uniform one are reported to support the theoretical results. Numerical experiments are carried out to demonstrate the effectiveness of the method.
1801_06782_saitoclean.tex, abs
1801_01196_main.tex," %maximum words: 150 Single electron spins coupled to multiple nuclear spins provide promising multi-qubit registers for quantum sensing and quantum networks. The obtainable level of control is determined by how well the electron spin can be selectively coupled to, and decoupled from, the surrounding nuclear spins. Here we realize a coherence time exceeding a second for a single electron spin through decoupling sequences tailored to its microscopic nuclear-spin environment. We first use the electron spin to probe the environment, which is accurately described by seven individual and six pairs of coupled carbon-13 spins. We develop initialization, control and readout of the carbon-13 pairs in order to directly reveal their atomic structure. We then exploit this knowledge to store quantum states for over a second by carefully avoiding unwanted interactions. These results provide a proof-of-principle for quantum sensing of complex multi-spin systems and an opportunity for multi-qubit quantum registers with long coherence times. "
1801_09125_abstract.tex," We propose a unified method for empirical non-parametric estimation of general Mutual Information (MI) function between the random vectors in $R^d$ based on $N$ i.i.d. samples. The proposed low complexity estimator is based on a bipartite graph, referred to as dependence graph. The data points are mapped to the vertices of this graph using randomized Locality Sensitive Hashing (LSH). The vertex and edge weights are defined in terms of marginal and joint hash collisions. For a given set of hash parameters $\epsilon(1), \ldots, \epsilon(k)$ , a base estimator is defined as a weighted average of the transformed edge weights. The proposed estimator, called the ensemble dependency graph estimator (EDGE), is obtained as a weighted average of the base estimators, where the weights are computed offline as the solution of a linear programming problem. EDGE achieves optimal computational complexity $O(N)$ , and can achieve the optimal parametric MSE rate of $O(1/N)$ if the density is $d$ times differentiable. To the best of our knowledge EDGE is the first non-parametric MI estimator that can achieve parametric MSE rates with linear time complexity. "
1801_04463_SLAM-FG_TWC_17_V18singlecolumn.tex,  abstract
1801_06694_main.tex," We present a new method for the recognition of digital straight lines based on the slope. This method combines the Freeman's chain coding scheme and new discovered properties of the digital slope introduced in this paper. We also present the efficiency of our method from a testbed.\\  Keywords: Digital straight lines, Digital geometry, Digital slope. "
1801_04881_gxy_23.tex," Critical properties of the two-dimensional $XY$ model involving solely nematic-like biquadratic and bicubic terms are investigated by spin-wave analysis and Monte Carlo simulation. It is found that, even though neither of the nematic-like terms alone can induce magnetic ordering, their coexistence and competition leads to an extended phase of magnetic quasi-long-range order phase, wedged between the two nematic-like phases induced by the respective couplings. Thus, except for the muticritical point, at which all the phases meet, for any finite value of the coupling parameters ratio there are two phase transition: one from the paramagnetic phase to one of the two nematic-like phases followed by another one at lower temperatures to the magnetic phase. The finite-size scaling analysis indicate that the phase transitions between the magnetic and nematic-like phases belong to the Ising and three-state Potts universality classes. Inside the competition-induced algebraic magnetic phase the spin-pair correlation function is found to decay even much more slowly than in the standard $XY$ model with purely magnetic interactions. Such a magnetic phase is characterized by an extremely low vortex-antivortex pair density attaining a minimum close to the point at which the biquadratic and bicubic couplings are of about equal strengths and thus competition is the fiercest. "
1801_04499_lcws_proceedings_a_shoji.tex," The Time Projection Chamber (TPC) can identify particle species using the energy loss (dE/dx) measured by the readout pad rows. The dE/dx resolution for the ILD (International Large Detector) -TPC for the International Linear Collider experiment is expected to have high resolution for clear identification. The dE/dx resolution of our prototype TPC with gating GEM to suppress ions feedback was measured using the electron test beam in a magnet field at the facility in DESY. The dE/dx resolution for ILD-TPC was estimated using this test beam data. The signal charge was measured as a function of the incident angle of the beam. In this paper, we report on the measurement of the signal charge and of the dE/dx resolution. "
1801_08471_affine-grass.tex," Let $k$ be a field. Denote by $\Spc(k)_\pt$ the unstable, pointed motivic homotopy category and by $R^{\A^1} \Omega_\Gm: \Spc(k)_\pt \to \Spc(k)_\pt$ the ( $\A^1$ -derived) $\Gm$ -loops functor. For a $k$ -group $G$ , denote by $G$ the affine Grassmannian of $G$ . If $k$ is infinite and $G$ is split reductive, we provide a canonical motivic equivalence $R^{\A^1} \Omega_\Gm G \wequi G$ . If $k$ satisfies resolution of singularities, we use this to compute the motive $M(R^{\A^1} \Omega_\Gm G) \in \DM(k, \Z)$ . "
1801_09979_ZrSiSe_STM.tex," As emerging topological nodal-line semimetals, the family of ZrSiX (X = O, S, Se, Te) has attracted broad interests in condensed matter physics due to their future applications in spintonics. Here, we apply a scanning tunneling microscopy (STM) to study the structural symmetry and electronic topology of ZrSiSe. The glide mirror symmetry is verified by quantifying the lattice structure of the ZrSe bilayer based on bias selective topographies. The quasiparticle interference analysis is used to identify the band structure of ZrSiSe. The nodal line is experimentally determined at $\sim$ 250 meV above the Fermi level. An extra surface state Dirac point at $\sim$ 400 meV below the Fermi level is also determined. Our STM measurement provides a direct experimental evidence of the nodal-line state in the family of ZrSiX. "
1801_07473_DBEM_v2.tex," The drag-based model (DBM) for heliospheric propagation of coronal mass ejections (CMEs) is a widely used analytical model which can predict CME arrival time and speed at a given heliospheric location. It is based on the assumption that the propagation of CMEs in interplanetary space is solely under the influence of magnetohydrodynamical drag, where CME propagation is determined based on CME initial properties as well as the properties of the ambient solar wind. We present an upgraded version, covering ensemble modelling to produce a distribution of possible ICME arrival times and speeds, the drag-based ensemble model (DBEM). Multiple runs using uncertainty ranges for the input values can be performed in almost real-time, within a few minutes. This allows us to define the most likely ICME arrival times and speeds, quantify prediction uncertainties and determine forecast confidence. The performance of the DBEM is evaluated and compared to that of ensemble WSA-ENLIL+Cone model (ENLIL) using the same sample of events. It is found that the mean error is $ME=-9.7$ hours, mean absolute error $MAE=14.3$ hours and root mean square error $RMSE=16.7$ hours, which is somewhat higher than, but comparable to ENLIL errors ( $ME=-6.1$ hours, $MAE=12.8$ hours and $RMSE=14.4$ hours). Overall, DBEM and ENLIL show a similar performance. Furthermore, we find that in both models fast CMEs are predicted to arrive earlier than observed, most probably owing to the physical limitations of models, but possibly also related to an overestimation of the CME initial speed for fast CMEs. "
1801_05787_paper.tex,"   Predicting human fixations from images has recently seen large improvements by leveraging deep   representations which were pretrained for object recognition. However, as we show in this paper,   these networks are highly overparameterized for the task of fixation prediction. We first   present a simple yet principled greedy pruning method which we call Fisher pruning. Through a   combination of knowledge distillation and Fisher pruning, we obtain much more runtime-efficient   architectures for saliency prediction, achieving a 10x speedup for the same AUC performance as a   state of the art network on the CAT2000 dataset. Speeding up single-image gaze prediction is   important for many real-world applications, but it is also a crucial step in the development of   video saliency models, where the amount of data to be processed is substantially larger.  "
1801_06508_beamprofilerpaper.tex," We present a low-cost, high-resolution solution for automated laser-beam profiling with axial translation. The device is based on a Raspberry Pi, Pi Noir CMOS camera, stepper motor and commercial translation stage. We also provide software to run the device. The CMOS sensor is sensitive over a large wavelength range between 300-1100 nm, and can be translated over 25~mm along the beam axis. The sensor head can be reversed without changing its axial position, allowing for a quantitative estimate of beam overlap with counter-propagating laser beams. Although not limited to this application, the intended use for this device is the automated measurement of the focal position and spot-size of a Gaussian laser beam. We present example data of one such measurement to illustrate device performance. "
1801_00418_multiple_polarisations_DM.tex," % \boldmath Directional modulation (DM) is a physical layer security technique based on antenna arrays and so far the polarisation information has not been considered in its designs. To increase the channel capacity, we consider exploiting the polarisation information and send two different signals simultaneously at the same direction, same frequency, but with different polarisations. These two signals can also be considered as one composite signal using the four dimensional (4-D) modulation scheme across the two polarisation diversity channels. In this paper, based on cross-dipole arrays, we formulate the design to find a set of common weight coefficients to achieve directional modulation for such a composite signal and examples are provided to verify the effectiveness of the proposed method. "
1801_09628_main.tex," The Internet of Things and specifically the Tactile Internet give rise to significant challenges for notions of security. In this work, we introduce a novel concept for secure massive access. The core of our approach is a fast and low-complexity blind deconvolution algorithm exploring a bi-linear and hierarchical compressed sensing framework. We show that blind deconvolution has two appealing features: 1) There is no need to coordinate the pilot signals, so even in the case of collisions in user activity, the information messages can be resolved. 2) Since all the individual channels are recovered in parallel, and by assumed channel reciprocity, the measured channel entropy serves as a common secret and is used as an encryption key for each user. We will outline the basic concepts underlying the approach and describe the blind deconvolution algorithm in detail. Eventually, simulations demonstrate the ability of the algorithm to recover both channel and message. They also exhibit the inherent trade-offs of the scheme between economical recovery and secret capacity.%. If a channel is more sparse the recovery is improved but at the same time less entropy for key generation degrade the secrecy properties. "
1801_05948_UAV_conference_v8.tex," Using a drone as an aerial base station (ABS) to provide coverage to users on the ground is envisaged as a promising solution for beyond fifth generation (beyond-5G) wireless networks. While the literature to date has examined downlink cellular networks with ABSs, we consider an uplink cellular network with an ABS. Specifically, we analyze the use of an underlay ABS to provide coverage for a temporary event, such as a sporting event or a concert in a stadium. Using stochastic geometry, we derive the analytical expressions for the uplink coverage probability of the terrestrial base station (TBS) and the ABS. The results are expressed in terms of (i) the Laplace transforms of the interference power distribution at the TBS and the ABS and (ii) the distance distribution between the ABS and an independently and uniformly distributed (i.u.d.) ABS-supported user equipment and between the ABS and an i.u.d. TBS-supported user equipment. The accuracy of the analytical results is verified by Monte Carlo simulations. Our results show that varying the ABS height leads to a trade-off between the uplink coverage probability of the TBS and the ABS. In addition, assuming a quality of service of 90 \% at the TBS, an uplink coverage probability of the ABS of over 85 \% can be achieved, with the ABS deployed at or below its optimal height of typically between $250-500$ m for the considered setup. "
1801_06450_Cell_free_WPT.tex," This paper studies a new concept so-called green cell-less radio frequency (RF) wireless power transfer (WPT) networks. We consider a scenario in which multiple indoor access points (APs) equipped with outdoor energy harvesters are connected with a central control unit via backhaul links. Further, such APs exploit the harnessed green energy to recharge wirelessly indoor devices under the coordination of the control unit. Considering the network, we focus on AP selection and beamforming optimization to maximize the total energy harvesting (EH) rate. The resulting mathematical problem has the form of mixed-integer optimization that is intractable to solve. Thus, we propose an algorithm to tackle this difficulty. Through numerical results, we show the advantages of the cell-less design over the conventional small-cell one to validate our ideas. In particular, the issue on safety requirements of human exposure to RF radiation is discussed. Finally, potential future research is provided. "
1801_06598_main.tex,"\abstract{The DARKexp model represents a novel and promising attempt to solve a long standing  problem of statistical mechanics, that of explaining from first principles the quasi--stationary  states at the end of the collisionless gravitational collapse. The model, which yields good fits  to observation and simulation data on several scales, was originally conceived to provide a  theoretical basis for the $1/r$ cusp of the Navarro--Frenk--White profile. In this note we show  that it also allows for cored density profiles that, when viewed in three dimensions, in the  $r\to0$ limit have the conical shape characteristic of the Burkert profile. It remains to be  established whether both cusps and cores, or only one of the two types, are allowed beyond the  asymptotic analysis of this work.}"
1801_01576_article_arxiv_v2.tex," An interplay of magnetic fields and gravitation drives accretion and outflows near black holes. However, a specific mechanism is still a matter of debate; it is very likely that different processes dominate under various conditions. In particular, for the acceleration of particles and their collimation in jets, an ordered component of the magnetic field seems to be essential. Here we discuss the role of large-scale magnetic fields in transporting the charged particles and dust grains from the bound orbits in the equatorial plane of a rotating (Kerr) black hole and the resulting acceleration along trajectories escaping the system in a direction parallel to the symmetry axis (perpendicular to the accretion disk). We consider a specific scenario of destabilization of circular geodesics of initially neutral matter by charging (e.g., due to photoionization). Some particles may be set on escaping trajectories and attain relativistic velocity. The case of charged particles differs from charged dust grains by their charge-to-mass ratio, but the acceleration mechanism operates in a similar manner. It appears that the chaotic dynamics controls the outflow and supports the formation of near-horizon escape zones. We employ the technique of recurrence plots to characterize the onset of chaos in the outflowing medium. We investigate the system numerically and construct the basin-boundary plots, which show the location and the extent of the escape zones. The effects of black hole spin and magnetic field strength on the formation and location of escape zones are discussed, and the maximal escape velocity is computed. "
1801_02622_main.tex, abs.tex
1801_07370_manuscript.tex," Oxygen is the most abundant ``metal'' element in stars and in the cosmos. But determining oxygen abundances in stars has proven challenging, because of the shortage of detectable atomic oxygen lines in their optical spectra as well as observational and theoretical complications with these lines (e.g., blends, 3D, non-LTE). Nonetheless, tin17b were recently able to demonstrate that oxygen abundances can be determined from low-resolution ( $R \simeq 2000$ ) optical spectra. Here we investigate the physical processes that enable such a measurement for cool stars, such as K-giants. We show that the strongest spectral diagnostics of oxygen come from the CNO atomic-molecular network, but are manifested in spectral features that do not involve oxygen. In the outer atmosphere layers most of the carbon is locked up in CO, and changes to the oxygen abundance directly affect the abundances of all other carbon-bearing molecules, thereby changing the strength of CH, CN, and C $_2$ features across the optical spectrum. In deeper atmosphere layers most of the carbon is in atomic form, and any change in the oxygen abundance has little effect on the other carbon-bearing molecules. The key physical effect enabling such oxygen abundance measurements is that spectral features in the optical arise from both the CO-dominant and the atomic carbon-dominant regions, providing non-degenerate constraints on both C and O. Beyond the case at hand, the results show that physically sound abundances measurements need not be limited to those elements that have observable lines themselves. "
1801_06761_abstract.tex," 	Learning and analyzing 3D point clouds with deep networks is challenging due to the sparseness and irregularity of the data. 	In this paper, we present a data-driven point cloud upsampling technique. 	The key idea is to learn multi-level features per point and expand the point set via a multi-branch convolution unit implicitly in feature space. The expanded feature is then split to a multitude of features, which are then reconstructed to an upsampled point set. 	Our network is applied at a patch-level, with a joint loss function that encourages the upsampled points to remain on the underlying surface with a uniform distribution. 	We conduct various experiments using synthesis and scan data to evaluate our method and demonstrate its superiority over some baseline methods and an optimization-based method. Results show that our upsampled points have better uniformity and are located closer to the underlying surfaces. "
1801_06072.tex, We give an example of a Morita algebra $A$ with a tilting module $T$ such that the algebra $End_A(T)$ has dominant dimension at least two but is not a Morita algebra. This provides a counterexample to a conjecture by Chen and Xi from CX .
1801_00614_Inequality.tex," We prove that a version of the Thurston-Bennequin inequality holds for Legendrian and transverse links in a rational homology contact 3-sphere $(M,\xi)$ , whenever $\xi$ is tight. More specifically, we show that the self-linking  number of a transverse link $T$ in $(M,\xi)$ , such that the boundary of its tubular neighbourhood consists of incompressible tori, is bounded by the  Thurston norm $T_T$ of $T$ . A similar inequality is given for Legendrian links by using the notions of positive and negative transverse push-off.  We apply this bound to compute the tau-invariant for every strongly quasi-positive link in $S^3$ . This is done by proving  that our inequality is sharp for this family of smooth links. "
1801_00029_preprint4.tex," This paper examines the one-to-one-to-one correspondence between threshold graphs, Betti numbers of quotients of polynomial rings by $2$ -linear ideals, and anti-lecture hall compositions. In particular, we establish new explicit combinatorial mappings between each of these classes of objects and calculate the expected values of the Betti numbers and anti-lecture hall composition corresponding to a random threshold graph. "
1801_07681_paper.tex," A wide variety of optimization techniques, both exact and heuristic, tend to be biased samplers. This means that when attempting to find multiple uncorrelated solutions of a degenerate Boolean optimization problem a subset of the solution space tends to be favored while, in the worst case, some solutions can never be accessed by the used algorithm. Here we present a simple post-processing technique that improves sampling for any optimization approach, either quantum or classical. More precisely, starting from a pool of a few optimal configurations, the algorithm generates potentially new solutions via rejection-free cluster updates at zero temperature. Although the method is not ergodic and there is no guarantee that all the solutions can be found, fair sampling is typically improved. We illustrate the effectiveness of our method by improving the exponentially biased data produced by the D-Wave 2X quantum annealer [Phys.~Rev.~Lett.~{\bf 118}, 07052 (2017)] , as well as data from three-dimensional Ising spin glasses. As part of the study, we also show that sampling is improved when sub-optimal states are included and discuss sampling at a finite fixed temperature. "
1801_08037_contact.tex," The public collider phenomenology computing tool CheckMATE (Check Models at Terascale Energies) was originally designed to allow theorists to quickly test their favourite BSM models against various existing LHC analyses performed by ATLAS and CMS. It offers an automatised chain of Monte Carlo event generation, detector simulation, event analysis and statistical evaluation so that it can automatically determine whether a given parameter point of a BSM model is excluded or not. Currently, it contains more than 50 individual ATLAS or CMS analyses whose several hundred signal regions target various final states as they typically appear in theories beyond the Standard Model. In this study, we extend this functionality to allow sensitivity studies for the International Linear Collider. As an example, we implement a dark matter monophoton search and use it to analyse three benchmark scenarios with different assumptions about the interaction between dark matter and Standard Model particles. We determine the ILC sensitivity expected for $s = GeV, L_{int} = fb^{-1}$ and compare the results for the cases of completely unpolarised beams and for individual lepton polarisation settings. "
1801_06100_SBB.tex, We present an infinite lattice DMRG sweeping scheme that allows the treatment of a spin chain featuring a highly degenerate ground state.
1801_04846_Ligterink_methanol_codesorption.tex,{}{}{}{}
1801_07029_version_longue.tex," A recent trend in mobile networks is to centralize in distant data-centers the processing units which were attached to antennas until now. The main challenge is to guarantee that the latency of the periodic messages sent from the antennas to their processing units and back, fulfills protocol time constraints. We show that traditional statistical multiplexing does not allow such a low latency, due to collisions and buffering at nodes. Hence, we propose in this article to use a deterministic scheme for sending periodic messages without collisions in the network thus saving the latency incurred by buffering. We give several algorithms to compute such schemes for a common topology where one link is shared by all antennas. We show that there is always a solution when the routes are short or the load is small. When the parameters are unconstrained, and some buffering is allowed in the processing units, we propose an algorithm (PMLS) adapted from a classical scheduling method. The experimental results show that even under full load, most of the time PMLS finds a deterministic sending scheme with no latency. "
1801_08983_jurcak_arxiv.tex,"Sunspots are the longest-known manifestation of solar activity, and their magnetic nature has been known for more than a century. Despite this, the boundary between umbrae and penumbrae, the two fundamental sunspot regions, has hitherto been solely defined by an intensity threshold.   % context heading (optional); leave it empty if necessary "
1801_03260_Benz.tex," In this paper, we study topological phases in a 2D photonic crystal with broken time ( $T$ ) and parity ( $P$ ) symmetries by performing calculations of band structures, Berry curvatures, Chern numbers, edge states and also numerical simulations of light propagation in the edge modes. Specifically, we consider a hexagonal lattice consisting of triangular gyromagnetic rods. Here the gyromagnetic material breaks $T$ symmetry while the triangular rods breaks $P$ symmetry. Interestingly, we find that the crystal could host quantum anomalous Hall (QAH) phases with different gap Chern numbers ( $C_g$ ) including $|C_g| > 1$ as well as quantum valley Hall (QVH) phases with contrasting valley Chern numbers ( $C_v$ ), depending on the orientation of the triangular rods. Furthermore, phase transitions among these topological phases, such as from QAH to QVH and vice versa, can be engineered by a simple rotation of the rods. Our band theoretical analyses reveal that the Dirac nodes at the $K$ and $K'$ valleys in the momentum space are produced and protected by the mirror symmetry ( $m_y$ ) instead of the $P$ symmetry, and they become gapped when either $T$ or $m_y$ symmetry is broken, resulting in a QAH or QVH phase, respectively. Moreover, a high Chern number ( $C_g = -2$ ) QAH phase is generated by gapping triply degenerate nodal points rather than pairs of Dirac points by breaking $T$ symmetry.  Our proposed photonic crystal thus provides a platform for investigating intriguing topological phenomena which may be challenging to realize in electronic systems, and also has promising potentials for device applications in photonics such as reflection-free one-way waveguides and topological photonic circuits. "
1801_03408_MasseyInfinity.tex,We show how to detect and recover higher Massey products on the cohomology $H$ of a differential graded algebra using $A_\infty$ structures induced on $H$ via homotopy transfer techniques.
1801_06144_abstract.tex," Pull-stream is a JavaScript demand-driven functional design pattern based on callback functions that enables the creation and easy composition of independent modules that are used to create streaming applications. It is used in popular open source projects and the community around it has created over a hundred compatible modules. While the description of the pull-stream design pattern may seem simple, it does exhibit complicated termination cases. Despite the popularity and large uptake of the pull-stream design pattern, there was no existing formal specification that could help programmers reason about the correctness of their implementations.  Thus, the main contribution of this paper is to provide a formalization for specifying and implementing correct pull-stream modules based on the following: (1) we show the pull-stream design pattern is a form of declarative concurrent programming; (2) we present an event-based protocol language that supports our formalization, independently of JavaScript; (3) we provide the first precise and explicit definition of the expected sequences of events that happen at the interface of two modules, which we call the pull-stream protocol; (4) we specify reference modules that exhibit the full range of behaviors of the pull-stream protocol; (5) we validate our definitions against the community expectations by testing the existing core pull-stream modules against them and identify unspecified behaviors in existing modules. Our approach helps to better understand the pull-stream protocol, to ensure interoperability of community modules, and to concisely and precisely specify new pull-stream abstractions in papers and documentation. "
1801_02950_abstract.tex,"  Malware is constantly adapting in order to avoid detection. Model  based malware detectors, such as SVM and neural networks, are  vulnerable to so-called \textit{adversarial  examples} which are modest changes to detectable malware that allows the resulting malware to evade detection. Continuous-valued methods that are robust to adversarial examples of images have been developed using saddle-point optimization formulations.  We are inspired by them to develop similar methods for the discrete, e.g. binary, domain which characterizes the features of malware. A specific extra challenge of malware is that the adversarial examples must be generated in a way that preserves their malicious functionality. We  introduce methods capable of generating functionally preserved  adversarial malware examples in the binary domain. Using the saddle-point formulation, we incorporate the adversarial examples into the training of models that are robust to them. We evaluate the  effectiveness of the methods and others in the literature on a set of Portable Execution~(PE)  files. Comparison prompts our introduction of an online measure computed during training to assess general expectation of robustness. "
1801_04815_main_manuscript.tex," Learning similarity functions between image pairs with deep neural networks yields highly correlated activations of embeddings. In this work, we show how to improve the robustness of such embeddings by exploiting the independence within ensembles. To this end, we divide the last embedding layer of a deep network into an embedding ensemble and formulate training this ensemble as an online gradient boosting problem. Each learner receives a reweighted training sample from the previous learners. Further, we propose two loss functions which increase the diversity in our ensemble. These loss functions can be applied either for weight initialization or during training. Together, our contributions leverage large embedding sizes more effectively by significantly reducing correlation of the embedding and consequently increase retrieval accuracy of the embedding. Our method works with any differentiable loss function and does not introduce any additional parameters during test time. We evaluate our metric learning method on image retrieval tasks and show that it improves over state-of-the-art methods on the CUB-200-2011, Cars-196, Stanford Online Products, In-Shop Clothes Retrieval and VehicleID datasets. "
1801_10179_kronecker.tex," Let $\Lambda \subset \mathbb R^n$ be an algebraic lattice, coming from a projective module over the ring of integers of a number field $K$ . Let $\mathcal Z \subset \mathbb R^n$ be the zero locus of a finite collection of polynomials such that $\Lambda \nsubseteq \mathcal Z$ or a finite union of proper full-rank sublattices of $\Lambda$ . Let $K_1$ be the number field generated over $K$ by coordinates of vectors in $\Lambda$ , and let $L_1,\dots,L_t$ be linear forms in $n$ variables with algebraic coefficients satisfying an appropriate linear independence condition over $K_1$ . For each $\varepsilon > 0$ and $\boldsymbol a \in \mathbb R^n$ , we prove the existence of a vector $\boldsymbol x \in \Lambda \setminus \mathcal Z$ of explicitly bounded sup-norm such that $$\| L_i(\boldsymbol x) - a_i \| < \varepsilon$$ for each $1 \leq i \leq t$ , where $\|\ \|$ stands for the distance to the nearest integer. The bound on sup-norm of $\boldsymbol x$ depends on $\varepsilon$ , as well as on $\Lambda$ , $K$ , $\mathcal Z$ and heights of linear forms. This presents a generalization of Kronecker's approximation theorem, establishing an effective result on density of the image of $\Lambda \setminus \mathcal Z$ under the linear forms $L_1,\dots,L_t$ in the $t$ -torus~ $\mathbb R^t/\mathbb Z^t$ . "
1801_08979_reelay.tex," We revisit the long-neglected problem of sequential circuit constructions from regular expressions. % The class of languages that are recognized by sequential circuits is equivalent to the class of regular languages. % This fact is shown in~ copi1958realization together with an inductive construction technique from regular expressions. % In this note, we present an alternative algorithm, called the trigger-set approach, obtained by reversing well-known follow-set approach to construct automata. % We use our algorithm to obtain a regular expression matcher based on sequential circuits. % Finally, we report our performance results in comparison with existing automata-based matchers. "
1801_04346_main.tex," We introduce a new computational model of moral decision making, drawing on a recent theory of commonsense moral learning via social dynamics. Our model describes moral dilemmas as utility function that computes trade-offs in values over abstract moral dimensions, which provide interpretable parameter values when implemented in machine-led ethical decision-making. Moreover, characterizing the social structures of individuals and groups as a hierarchical Bayesian model, we show that a useful description of an individual's moral values -- as well as a group's shared values -- can be inferred from a limited amount of observed data. Finally, we apply and evaluate our approach to data from the Moral Machine, a web application that collects human judgments on moral dilemmas involving autonomous vehicles. "
1801_06970_Manuscript_31Jan2018.tex,"     A simple yet effective numerical method using orthogonal hybrid functions consisting of piecewise constant orthogonal sample-and-hold functions and piecewise linear orthogonal triangular functions is proposed to solve numerically fractional order non-stiff and stiff differential-algebraic equations. The complementary generalized one-shot operational matrices, which are the foundation for the developed numerical method, are derived to estimate the Riemann-Liouville fractional order integral in the new orthogonal hybrid function domain. It is theoretically and numerically shown that the numerical method converges the approximate solutions to the exact solution in the limit of step size tends to zero. Numerical examples are solved using the proposed method and the obtained results are compared with the results of some popular semi-analytical techniques used for solving fractional order differential-algebraic equations in the literature. Our results are in good accordance with the results of those semi-analytical methods in case of non-stiff problems and our method provides valid approximate solution to stiff problem (fractional order version of Chemical Akzo Nobel problem) which those semi-analytical methods failsto solve. "
1801_01978_ito_icc18.tex," In this paper, we propose a novel sparse signal recovery algorithm called Trainable ISTA (TISTA). The proposed algorithm consists of two estimation units such as a linear estimation unit  and a minimum mean squared error (MMSE) estimator-based shrinkage unit. The estimated error variance required in the MMSE shrinkage unit is precisely estimated from a tentative estimate of the original signal. The remarkable feature of the proposed scheme is that TISTA includes adjustable variables controlling a step size and the error variance for the MMSE shrinkage. The variables are adjusted by standard deep learning techniques. The number of trainable variables of TISTA is equal to the number of iteration rounds and it is much smaller than that of known learnable sparse signal recovery algorithms. This feature leads to highly stable and fast training processes of TISTA. Computer experiments show that TISTA is applicable to various classes of sensing matrices such as Gaussian matrices, binary matrices and matrices with large condition numbers. Numerical results also demonstrate that TISTA shows significantly faster convergence than those of AMP and LISTA in many cases. "
1801_01356_Roleofhydrogen.tex," We have measured optical absorption in mid-infrared spectral range on hydrogen intercalated epitaxial graphene grown on silicon face of SiC. We have used attenuated total reflection geometry to enhance absorption related to the surface and SiC/graphene interface. The samples of epitaxial graphene have been intercalated in the temperature range of 790 to 1250 $^\circ$ C and compared to the reference samples of hydrogen etched SiC. We have found that although the Si-H bonds form at as low temperatures as 790 $^\circ$ C, the well developed bond order has been reached only for epitaxial graphene intercalated at temperatures exceeding 1000 $^\circ$ C. We also show that the hydrogen intercalation degradates on a time scale of few days when samples are stored in ambient air. The optical spectroscopy shows on a formation of vinyl and silyl functional groups on the SiC/graphene interface due to the residual atomic hydrogen left from the intercalation process. "
1801_04969_6dfgs_multipoles.tex," The peculiar velocities of galaxies cause their redshift-space clustering to depend on the angle to the line-of-sight, providing a key test of gravitational physics on cosmological scales. These effects may be described using a multipole expansion of the clustering measurements. Focussing on Fourier-space statistics, we present a new analysis of the effect of the survey window function, and the variation of the line-of-sight across a survey, on the modelling of power spectrum multipoles. We determine the joint covariance of the Fourier-space multipoles in a Gaussian approximation, and indicate how these techniques may be extended to studies of overlapping galaxy populations via multipole cross-power spectra. We apply our methodology to one of the widest-area galaxy redshift surveys currently available, the 6-degree Field Galaxy Survey, deducing a normalized growth rate $f \sigma_8 = 0.38 \pm 0.12$ in the low-redshift Universe, in agreement with previous analyses of this dataset using different techniques. Our framework should be useful for processing future wide-angle galaxy redshift surveys. "
1801_04466_Draft.tex," We consider the following generalization of an $(n,k)$ MDS code for application to an erasure channel with additive noise. Like an MDS code, our code is required to be decodable from any $k$ received symbols, in the absence of noise. In addition, we require that the noise margin for every allowable erasure pattern be as large as possible and that the code satisfy a power constraint. In this paper we derive performance bounds and present a few designs for low rank lattice codes for an additive noise channel with erasures. %An $(n,k)$ Lattice MDS code of rank $k$ is a $k$ -dimensional lattice which is a subset of $R^n$ , $n \geq k$ .  "
1801_07885_matter_bispectrum_beyond_Horndeski.tex," The Horndeski scalar-tensor theory and its recent extensions allow nonlinear derivative interactions of the scalar degree of freedom. We study the matter bispectrum of large scale structure as a probe of these modified gravity theories, focusing in particular on the effect of the terms that newly appear in the so-called ``beyond Horndeski'' theories. We derive the second-order solution for the matter density perturbations and find that the interactions beyond Horndeski lead to a new time-dependent coefficient in the second-order kernel which differs in general from the standard value of general relativity and the Horndeski theory. This can deform the matter bispectrum at the folded triangle configurations ( $k_1+k_2=k_3$ ), while it is never possible within the Horndeski theory. "
