old_file,abstract
1801_04949_main.tex," We present a study of the M dwarf exoplanetary systems forthcoming from NASA's {\it TESS} mission. While the mission's footprint is too complex to be characterized by a single detection completeness, we extract an ensemble completeness function that recovers the M dwarf planet detections from previous work. We employ this completeness function, together with a dual-population planet occurrence model that includes compact multiple planetary systems, to infer anew the planet yield. We predict both the number of M dwarf planets likely from {\it TESS} and their system architectures. We report four main findings: first, that {\it TESS} will likely detect more planets orbiting M dwarfs that previously predicted. Around stars with spectral types between M1V--M4V, we predict {\it TESS} will find 990 $\pm$ 350 planets orbiting 715 $\pm$ 255 stars, a 1.5-fold increase over previous predictions. Secondly, {\it TESS} will find two or more transiting planets around 20 \it Kepler of these host stars, a number similar to the multiplicity yield of NASA's  mission. Thirdly, {\it TESS} light curves in which one or more planets are detected will often contain transits of additional planets below the detection threshold of {\it TESS} . Among a typical set of 200 {\it TESS} hosts to one or more detected planets, 116 $\pm$ 28 transiting planets will be missed. Transit follow-up efforts with the photometric sensitivity to detect an Earth or larger around a mid-M dwarf, even with very modest period completeness, will readily result in additional planet discoveries. And fourth, the strong preference of {\it TESS} for systems of compact multiples indicates that {\it TESS} planets will be dynamically cooler on average than {\it Kepler} planets, with 90 \it TESS of  planets residing in orbits with $e<0.15$ . "
1801_04638.tex," For a variety of finite groups $\bH$ , let $\bHbar$ denote the variety of finite semigroups all of whose subgroups lie in $\bH$ . We give a characterization of the subsets of a finite semigroup that are pointlike with respect to $\bHbar$ . Our characterization is effective whenever $\bH$ has a decidable membership problem. In particular, the separation problem for $\bHbar$ -languages is decidable for any decidable variety of finite groups $\bH$ . This generalizes Henckell's theorem on decidability of aperiodic pointlikes. "
1801_01905_draft_v13.tex," The detection of significant \gm-ray emission from radio-loud narrow line Seyfert 1 (NLSy1s) galaxies enables us to study jets in environments different than those in blazars. However, due to the small number of known \gm-ray emitting NLSy1 ( \gm-NLSy1) galaxies, a comprehensive study could not be performed. Here we report the first detection of significant \gm-ray emission from four active galactic nuclei (AGN), recently classified as NLSy1 from their Sloan Digital Sky Survey (SDSS) optical spectrum. Three flat spectrum radio quasars (FSRQs) present in the third Large Area Telescope AGN catalog (3LAC) are also found as \gm-NLSy1 galaxies. Comparing the \gm-ray properties of these objects with 3LAC blazars reveals their spectral shapes to be similar to FSRQs, however, with low 46-47$  \beta$ emission line parameters, we find that on average \gm-NLSy1 have smaller black hole masses than FSRQs at similar redshifts. In the low-resolution SDSS image of one of the \gm-NLSy1 source, we find the evidence of an extended structure. We conclude by noting that overall many observational properties of \gm-NLSy1 sources are similar to FSRQs and therefore, these objects could be their low black hole mass counterparts, as predicted in the literature. "
1801_10274_6th_draft.tex," It was recently found that the Lee-Huang-Yang (LHY) correction to the mean-field Hamiltonian suppresses the collapse and creates stable localized modes (two-component ``quantum droplets"", QDs) in two and three dimensions. We construct two-dimensional \ self-trapped modes in the form of QDs with vorticity $S$ embedded into each component. The QDs feature a flat-top shape, which expands with the increase of $S$ and norm $N$ . An essential finding, produced by a systematic numerical analysis and analytical estimates, is that the vortical QDs are stable (which is a critical issue for vortex solitons in nonlinear models) up to $S=5$ , for $N$ exceeding a certain threshold value. In the condensate of $^{39}$ K atoms, in which QDs with $S=0$ and a quasi-2D shape were created recently, the vortical droplets may have radial size $\lesssim 30$  $\mu $ m, with the number of atoms in the range of $10^{4}-10^{5}$ . It is worthy to note that hidden-vorticity states in QDs with topological charges $% S_{+}=-S_{-}=1$ in its components, which are prone to strong instability in other settings, have their stability region too, although it may be located beyond applicability limits of the underlying model. Dynamics of elliptically deformed QDs, which form rotating elongated patterns or ones with strong oscillations of the eccentricity, as well as collisions of QDs, are also addressed. "
1801_03686_MVerma_2017.tex, % % context heading (optional)
1801_07116_v5.tex," Laying a basis for molecularly specific theory for the mobilities of ions in solutions of practical interest, we report a broad survey of velocity autocorrelation functions (VACFs) of Li $^+$ and PF $_6{}^-$ ions in water, ethylene carbonate, propylene carbonate, and acetonitrile solutions. We extract the memory function, $\gamma(t)$ , which characterizes the random forces governing the mobilities of ions. We provide comparisons, controlling for electrolyte concentration and ion-pairing, for van~der~Waals attractive interactions and solvent molecular characteristics. For the heavier ion (PF $_6{}^-$ ), velocity relaxations are all similar: negative tail relaxations for the VACF and a clear second relaxation for $\gamma\left(t\right)$ , observed previously also for other molecular ions and with n -pentanol as solvent. For the light Li $^+$ ion, short time-scale oscillatory behavior masks simple, longer time-scale relaxation of $\gamma\left(t\right)$ . But the corresponding analysis of the solventberg  Li $^+H_2O\right)_4$ does conform to the standard picture set by all the PF $_6{}^-$ results.  "
1801_02937_IncrementalValidityIndex.tex," Cluster analysis is used to explore structure in unlabeled data sets in a wide range of applications. An important part of cluster analysis is validating the quality of computationally obtained clusters. A large number of different internal indices have been developed for validation in the offline setting. However, this concept has not been extended to the online setting. A key challenge is to find an efficient incremental formulation of an index that can capture both cohesion and separation of the clusters over potentially infinite data streams. In this paper, we develop two online versions (with and without forgetting factors) of the Xie-Beni and Davies-Bouldin internal validity indices, and analyze their characteristics, using two streaming clustering algorithms (sk-means and online ellipsoidal clustering), and illustrate their use in monitoring evolving clusters in streaming data. We also show that incremental cluster validity indices are capable of sending a distress signal to online monitors when evolving clusters go awry. Our numerical examples indicate that the incremental Xie-Beni index with forgetting factor is superior to the other three indices tested. "
1801_02588_FRAG_GUAL.tex," The last decade has seen the detection of fast moving stars in the Galactic halo, the so-called hypervelocity stars (HVSs). While the bulk of this population is likely the result of a close encounter between a stellar binary and the supermassive black hole (MBH) in the Galactic Centre (GC), other mechanims may contribute fast stars to the sample. Few observed HVSs show apparent ages which are shorter than the flight time from the GC, thereby making the binary disruption scenario unlikely. These stars may be the result of the breakup of a stellar triple in the GC which led to the ejection of a hypervelocity binary (HVB). If such binary evolves into a blue straggler star due to internal processes after ejection, a rejuvenation is possible that make the star appear younger once detected in the halo. A triple disruption may also be responsible for the presence of HVBs, of which one candidate has now been observed. We present a numerical study of triple disruptions by the MBH in the GC and find that the most likely outcomes are the production of single HVSs and single/binary stars bound to the MBH, while the production of HVBs has a probability $\lesssim 1\%$ regardless of the initial parameters. Assuming a triple fraction of $\approx 10\%$ results in an ejection rate of $-1$ , insufficient to explain the sample of HVSs with lifetimes shorter than their flight time. We conclude that alternative mechanisms are responsible for the origin of such objects and HVBs in general. "
1801_07808_AspHurKen180118.tex," Pebbling on graphs is a two-player game which involves repeatedly moving a pebble from one vertex to another by removing another pebble from the first vertex. The pebbling number $\pi(G)$ is the least number of pebbles required so that, regardless of the initial configuration of pebbles, a pebble can reach any vertex. Graham conjectured that the pebbling number for the cartesian product, $G \Osq H$ , is bounded above by $\pi(G) \pi(H)$ . We show that $\pi(G \Osq H) \le 2\pi(G) \pi(H)$ and, more sharply, that $\pi(G \Osq H) \le (\pi(G)+|G|) \pi(H)$ . Furthermore, we provide similar results for other graph products and graph operations. "
1801_09240_abstract.tex," The growing popularity of dynamic applications such as social networks provides a promising way to detect valuable information in real time. Efficient analysis over high-speed data from dynamic applications is of great significance. Data from these dynamic applications can be easily modeled as streaming graph. In this paper, we study the subgraph (isomorphism) search over streaming graph data that obeys timing order constraints over the occurrence of edges in the stream. We propose a data structure and algorithm to efficiently answer subgraph search and introduce optimizations to greatly reduce the space cost, and propose concurrency management to improve system throughput. Extensive experiments on real network traffic data and synthetic social streaming data confirms the efficiency and effectiveness of our solution.  The growing popularity of social media provides a promising way to detect realtime events. In this paper, we adopt a graph stream model for event detection over social media. Different from existing work, we propose a LIS (longest increasing subsequence)-based edge weight to evaluate the importance of a keyword co-occurrence with regard to an event. LIS-based measure conquers the limitations of existing metrics, such as ignoring the inherent correlation and sensitive to noises. More importantly, we propose a linear time and space stream algorithm to detect event subgraphs from social media. The elegant theoretical result indicates the high scalability of our graph stream solution in Web-scale social media data. Extensive experiments on real Twitter data confirms the efficiency and effectiveness of our solution. "
1801_03486_manuscript.tex," The evolution of photospheric flow and magnetic fields before and after flares can provide important information regarding the flare triggering and back reaction processes. However, such studies on the flow field are rare due to the paucity of high-resolution observations covering the entire flaring period. Here we study the structural evolution of penumbra and shear flows associated with the 2015 June 22 M6.5 flare in NOAA AR 12371, using high-resolution imaging observation in the TiO band taken by the 1.6~m Goode Solar Telescope at Big Bear Solar Observatory, with the aid of the differential affine velocity estimator method for flow tracking. The accompanied photospheric vector magnetic field changes are also analyzed using data from the Helioseismic and Magnetic Imager. As a result, we found, for a penumbral segment in the negative field adjacent to the magnetic polarity inversion line (PIL), an enhancement of penumbral flows (up to an unusually high value of \sm2~ \kms) and extension of penumbral fibrils after the first peak of the flare hard X-ray (HXR) emission. We also found an area at the PIL, which is co-spatial with a precursor brightening kernel, exhibits a gradual increase of shear flow velocity (up to \sm0.9~ \kms) after the flare. The enhancing penumbral and shear flow regions are also accompanied by an increase of horizontal field and decrease of magnetic inclination angle(measured from the solar surface). These results are discussed in the context of the theory of back reaction of coronal restructuring on the photosphere as a result of flare energy release.  "
1801_05861_GET_Iopt.tex," The generalized linear model plays an important role in statistical analysis and the related design issues are undoubtedly challenging. The state-of-the-art works mostly apply to design criteria on the estimates of regression coefficients. It is of importance to study optimal designs for generalized linear models, especially on the prediction aspects. In this work, we propose a prediction-oriented design criterion, I-optimality, and develop an efficient sequential algorithm of constructing I-optimal designs for generalized linear models. Through establishing the General Equivalence Theorem of the I-optimality for generalized linear models, we obtain an insightful understanding for the proposed algorithm on how to sequentially choose the support points and update the weights of support points of the design. The proposed algorithm is computationally efficient with guaranteed convergence property. Numerical examples are conducted to evaluate the feasibility and computational efficiency of the proposed algorithm. "
1801_09312_article.tex," Quantum thermodynamics is emerging, both as a topic of fundamental research, but also as means to understand and potentially improve the performance of quantum devices~ vinjanampathy_quantum_2016,martinezheat,goold_role_2016,pekola2015,jezouin,schwab,banerjee,sivre,cottet . Superconducting circuit QED (Quantum Electro-Dynamics)~ wallraff presents a prominent platform for the necessary manipulation of quantum states. Thermalization of a quantum system, a subject of intense current interest~ neill_ergodic_2016,srednicki_chaos_1994,kaufman,reimann_eigenstate_2015 , can be achieved by interfacing the circuit QED subsystem with a thermal reservoir of appropriate Hilbert dimensionality. In this context, we consider an assembly consisting of a superconducting qubit~ koch_charge-insensitive_2007 capacitively coupled between two nominally identical coplanar waveguide (CPW) resonators, each terminated by a normal-metal mesoscopic resistor. We report observation of tunable photonic heat transport through the resonator-qubit-resonator assembly. With the aid of a theoretical model presented here, we are able to reproduce experimental data. Importantly, the reservoir-to-reservoir heat flux depends on the interplay between the qubit-resonator and the resonator-reservoir couplings, yielding qualitatively dissimilar results in different coupling regimes. Our Quantum Heat Valve (QHV) is a technological prerequisite for the realisation of quantum heat engines~ rossnagel_single_2016 and refrigerators, that can be obtained, \eg, by exploiting the time-domain dynamics and coherence of driven superconducting qubits~ kosloff,karimi_otto_2016 . This effort would ultimately bridge the gap between the fields of quantum information and thermodynamics of mesoscopic systems. "
1801_04801_IKPFINAL.tex," We consider the 0--1 Incremental Knapsack Problem (IKP) where the capacity grows over time periods and if an item is placed in the knapsack in a certain period, it cannot be removed afterwards. The contribution of a packed item in each time period depends on its profit as well as on a time factor which reflects the importance of the period in the objective function. The problem calls for maximizing the weighted sum of the profits over the whole time horizon. In this work, we provide approximation results for IKP and its restricted variants. In some results, we rely on Linear Programming (LP) to derive approximation bounds and show how the proposed LP--based analysis can be seen as a valid alternative to more formal proof systems. We first manage to prove the tightness of some approximation ratios of a general purpose algorithm currently available in the literature and originally applied to a time-invariant version of the problem. We also devise a Polynomial Time Approximation Scheme (PTAS) when the input value indicating the number of periods is considered as a constant. Then, we add the mild and natural assumption that each item can be packed in the first time period. For this variant, we discuss different approximation algorithms suited for any number of time periods and for the special case with two periods. "
1801_06233_manuscript.tex," \noindent We investigate the role of AGN feedback in turbulent heating of galaxy clusters. Specifically, we analyze the production of turbulence by g-modes generated by the supersonic expansion and buoyant rise of AGN-driven bubbles. Previous work which neglects magnetic fields has shown that this process is inefficient, with less than 1 \% of the injected energy ending up in turbulence. This inefficiency is primarily due to the fact that the bubbles are shredded apart by hydrodynamic instabilities before they can excite sufficiently strong g-modes. Using a plane-parallel model of the ICM and 3D ideal MHD simulations, we examine the role of a large-scale magnetic field which is able to drape around these rising bubbles, preserving them from hydrodynamic instabilities. We find that, while magnetic draping appears better able to preserve AGN-driven bubbles, the driving of g-modes and the resulting production of turbulence is still inefficient. The magnetic tension force prevents g-modes from transitioning into the nonlinear regime, suppressing turbulence in our model ICM. Our work highlights the ways in which ideal MHD is an insufficient description for the cluster feedback process, and we discuss future work such as the inclusion of anisotropic viscosity as a means of simulating high $\beta$ plasma kinetic effects. These results suggest the hypothesis that other mechanisms of heating the ICM plasma such as sound waves or cosmic rays may be responsible for observed feedback in galaxy clusters.  "
1801_10473_main.tex," %We investigate the impact of the \Lya radiation feedback on the star cluster formation induced via recombination processes associated with the star formation in the gas cloud.  %The trapping of the \Lya photons boosts the radiation pressure in the cloud, which would suppress the subsequent star formation. However, since the dust absorption reduces the photon trapping time, \Lya radiation feedback would be regulated by the metallicity in the cloud. We study the impact of \Lya radiation feedback on globular cluster (GC) formation. In this Letter, we analytically derive the relation between star formation efficiency (SFE) and metallicity in spherical clouds with the \Lya radiation feedback. Our models show that the SFE becomes small as the metallicity decreases. In metal-poor gas clouds, \Lya photons are trapped for a long time and exert strong radiation force to the gas, resulting in the suppression of star formation. We find that bound star-clusters (${\rm SFE} \gtrsim 0.5$ ) form only for the metallicity higher than $-2.5~\Zsun$ in the case with the initial cloud mass $10^{5}~\Msun$ and the radius $5~\rm pc$ . Our models successfully reproduce the lower bound of observed metallicity of GCs. Thus, we suggest that the \Lya radiation feedback can be essential in understanding the formation of GCs. %In this paper, we analytically derive the relation between the star formation efficiency (SFE) and the metallicity. We find that the SFE decreases with decreasing the metallicity since the \Lya radiation feedback efficiently works, indicating that the bound star cluster tend to be harder to form from the extremely metal-poor cloud. %Although our result retains the uncertainties of the properties of the cloud and the dust model, we show that our argument seems to be consistent with the absence of the extremely low-metal globular clusters (GCs) (${\rm [Fe/H]} \lesssim -2.5$ ) despite such low-metal stars have been observed as the single stars. %Therefore, we conclude that the \Lya radiation feedback would be the one of the essential conditions for the formation of the GCs. "
1801_02203_sample-sigconf.tex," Indian regional movie dataset is the first database of regional Indian movies, users and their ratings. It consists of movies belonging to 18 different Indian regional languages and metadata of users with varying demographics. Through this dataset, the diversity of Indian regional cinema and its huge viewership is captured. We analyze the dataset that contains roughly 10K ratings of 919 users and 2,851 movies using some supervised and unsupervised collaborative filtering techniques like Probabilistic Matrix Factorization, Matrix Completion, Blind Compressed Sensing etc. The dataset consists of metadata information of users like age, occupation, home state and known languages. It also consists of metadata of movies like genre, language, release year and cast. India has a wide base of viewers which is evident by the large number of movies released every year and the huge box-office revenue. This dataset can be used for designing recommendation systems for Indian users and regional movies, which do not, yet, exist. The dataset can be downloaded from https://goo.gl/EmTPv6{https://goo.gl/EmTPv6} . "
1801_08084_paper_gsmm_jcap3.tex,"The effect of Quantum Gravity (QG) may bring a tiny light speed variation as $v(E)=c(1-E/E_{\rm LV)$, where $E$ is the photon energy and $E_{\rm LV=3.617~\rm GeV$ determined by the GRB data.}"
1801_02294_deepmatch.tex,"     Model-based methods for recommender systems have been studied to provide more precise results.   In systems with large corpus,   the amount of calculation for learnt model to predict all user-item pairs' preferences is tremendous,   which makes the model difficult to be directly employed in recommendation candidate generation stage.   To overcome the calculation barrier, models like matrix factorization   can resort to inner product form (i.e., use the inner product of user and item's latent factors as the preference) and   index like hashing to perform efficient approximate k-nearest neighbor search.   However, other more expressive interaction forms between user and item features,   e.g., interactions through advanced deep neural networks,   are still prevented from large corpus recommendation because of the amount of calculation.   In this paper, we focus on the problem how arbitrary advanced models can be introduced to generate recommendations from large corpus.   We propose a novel tree-based method which can provide logarithmic complexity prediction   w.r.t. corpus size with more expressive deep neural networks.   The main idea of tree-based model is to predict user interests coarse-to-fine,   by traversing tree nodes top-down and making decisions whether to pick up each node to user.   Furthermore, we show that the tree structure can also be jointly learnt towards better compatible with user interests' distribution, to facilitate both training and prediction.   Experiments in two large-scale real-world datasets indicate that the proposed model significantly outperforms traditional methods.   And online A/B test results in Taobao display advertising platform prove the effectiveness of the tree-based deep model in production.    %Building recommender systems for extreme large-scale corpus is challenging in industry.   %Considering the inherent barrier caused by corpus size, widely used memory-based approaches like item-based collaborative filtering   %reduce the amount of calculation by confining candidates to a subset of the corpus through heuristic similarity rules,   %while the exploration ability of the system and the novelty of recommendation results are also limited.   %To solve the exploration problem, some model-based methods try to predict the preference score for user-item pairs.   %However, they have to estimate the preference score for each user-item pair in the entire corpus when making recommendation,   %which is and unacceptable for system with hundreds of millions of users and items.   %In this paper, we propose a novel tree-based recommendation method which can provide logarithmic complexity prediction   %w.r.t. corpus size with highly effective deep neural network.   %The main idea of tree-based model is to predict user interests from coarse to fine,   %by traversing tree nodes top down and making decisions whether to pick up each node to user.   %Furthermore, we show that the tree structure can also be learnt to refine user interests' distribution, to benefit both training and prediction.   %Experimental results in both benchmark dataset and Taobao display advertising dataset indicates that the proposed model significantly outperforms existing methods.   %And online A/B test results prove the effectiveness of the tree-based deep model in production. "
1801_05899.tex," In this paper, we introduce the concept of the complete cycle index and discuss a relation with the complete weight enumerator in coding theory. This work was motivated by Cameron's lecture note ``Polynomial aspects of codes, matroids and permutation groups.'' "
1801_02638_vaexpaper.tex,"We present a new Python library called \vaex{, to handle extremely large tabular datasets, such as astronomical catalogues like the Gaia catalogue, N-body simulations or any other regular datasets which can be structured in rows and columns. Fast computations of statistics on regular N-dimensional grids allows analysis and visualization in the order of a billion rows per second. We use streaming algorithms, memory mapped files and a zero memory copy policy to allow exploration of datasets larger than memory, e.g. out-of-core algorithms. allows arbitrary (mathematical) transformations using normal Python expressions and (a subset of) \numpy functions which are lazily evaluated and computed when needed in small chunks, which avoids wasting of RAM. Boolean expressions (which are also lazily evaluated) can be used to explore subsets of the data, which we call selections. uses a similar DataFrame API as Pandas, a very popular library, which helps migration from Pandas. Visualization is one of the key points of , and is done using binned statistics in 1d (e.g. histogram), in 2d (e.g. 2d histograms with colormapping) and 3d (using volume rendering). is split in in several packages: vaex-core for the computational part, vaex-viz for visualization mostly based on matplotlib, vaex-jupyter for visualization in the Jupyter notebook/lab based in IPyWidgets, vaex-server for the (optional) client-server communication, vaex-ui for the Qt based interface, vaex-hdf5 for hdf5 based memory mapped storage, vaex-astro for astronomy related selections, transformations and memory mapped (column based) fits storage. \Vaex is open source and available under MIT license on github, documentation and other information can be found on the main website: https://vaex.io or https://github.com/maartenbreddels/vaex}"
1801_09029_bare_conf.tex," Hybrid beamforming via large antenna arrays has shown a great potential in increasing data rate for next generation of cellular networks. It has been shown that several data streams can be delivered simultaneously in such hybrid systems. In this paper, different algorithms are proposed for designing beamforming vectors in such systems. It is assumed that the macro base station is equipped with a massive phased array incapable of adjusting the amplitude gain and phase shift of the antennas at each time slot due to hardware limitations. The non-uniform distribution of users is exploited to generate multiple static beams to serve crowded areas such as shopping malls and office buildings. The problem is formulated as a network utility maximization. First, the problem is studied when the base station has a single RF chain (single beam scenario). Semi-definite relaxation (SDR) with randomization is used to solve the problem. As a second approach, a low-complexity heuristic beam composition algorithm is proposed which performs very close to the upper-bound obtained by SDR. Next, the problem is studied for a generic number of RF chains (multi-beam scenario). An iterative algorithm called gradient projection is used to numerically obtain locally optimal beamforming vectors in the multi-beam scenario. Numerical results reveal that using optimized beamforming vectors produced by the proposed algorithms can lead to close to 5x network throughput improvement over conventional LTE networks.   "
1801_04944_mnras_guide.tex," This is a guide for preparing papers for Monthly Notices of the Royal Astronomical Society using the \verb'mnras' \LaTeX \ package. It provides instructions for using the additional features in the document class. This is not a general guide on how to use \LaTeX, and nor does it replace the journal's instructions to authors. See mnras\_template.tex for a simple template. "
1801_05457.tex," Despite the several successes of deep learning systems, there are concerns about their limitations, discussed most recently by Gary Marcus. This paper discusses Marcus's concerns and some others, together with solutions to several of these problems provided by the {\em SP theory of intelligence} and its realisation in the {\em SP computer model} . The main advantages of the SP system are: relatively small requirements for data and the ability to learn from a single experience; the ability to model both hierarchical and non-hierarchical structures; strengths in several kinds of reasoning, including `commonsense' reasoning; transparency in the representation of knowledge, and the provision of an audit trail for all processing; the likelihood that the SP system could not be fooled into bizarre or eccentric recognition of stimuli, as deep learning systems can be; the SP system provides a robust solution to the problem of `catastrophic forgetting' in deep learning systems; the SP system provides a theoretically-coherent solution to the problems of correcting over- and under-generalisations in learning, and learning correct structures despite errors in data; unlike most research on deep learning, the SP programme of research draws extensively on research on human learning, perception, and cognition; and the SP programme of research has an overarching theory, supported by evidence, something that is largely missing from research on deep learning. In general, the SP system provides a much firmer foundation than deep learning for the development of artificial general intelligence. "
0_abstract.tex," -8px  While it is nearly effortless for humans to quickly assess the perceptual similarity between two images, the underlying processes are thought to be quite complex. Despite this, the most widely used perceptual metrics today, such as PSNR and SSIM, are simple, shallow functions, and fail to account for many nuances of human perception. Recently, the deep learning community has found that features of the VGG network trained on the ImageNet classification task has been remarkably useful as a training loss for image synthesis. But how perceptual are these so-called ``perceptual losses""? What elements are critical for their success? To answer these questions, we introduce a new Full Reference Image Quality Assessment (FR-IQA) dataset of perceptual human judgments, orders of magnitude larger than previous datasets. We systematically evaluate deep features across different architectures and tasks and compare them with classic metrics. We find that deep features outperform all previous metrics by huge margins. More surprisingly, this result is not restricted to ImageNet-trained VGG features, but holds across different deep architectures and levels of supervision (supervised, self-supervised, or even unsupervised). Our results suggest that perceptual similarity is an emergent property shared across deep visual representations. "
